Bgnum,Naam,LA,LB,LC,LD,LE,Rest,Leraren,Leerlingen,SolvabiliteitI.2016,SolvabiliteitII.2016,Rentabiliteit.2016,Liquiditeitcurrentratio.2016,Liquiditeitquickratio.2016,Weerstandsvermogenexclusiefmateriëlevasteactiva.2016,Weerstandsvermogen.2016,Personeelslastenrijksbijdragen.2016,Personeelslastentotaalbatenplusfinanciëlebaten.2016,Personeelslastentotaallastenplusfinanciëlelasten.2016,Voorzieningentotaalbatenplusfinanciëlebaten.2016,Rijksbijdragentotaalbatenplusfinanciëlebaten.2016,Huisvestingsratio.2016,Investeringenhuisvestingtotaalbatenplusfinanciëlebaten.2016,Kapitalisatiefactor.2016,Nettowerkkapitaal.2016
41775,Stichting BOOR,70.10,29.60,0.30,0.00,0.00,0.00,1041.50,17309.00,0.2548866301798280,0.4073623091810970,0.89,0.7424854536677090,0.7424854536677090,-12.60,7.78,88.98,79.83,80.55,4.65,89.72,7.75,0.22,0.1991592037855380,-3.96
41777,Stichting Onderwijsgroep Primus,69.80,30.20,0.00,0.00,0.00,0.00,47.30,804.00,0.6052150664096630,0.8515739499993080,4.00,5.6891162450498600,5.6891162450498600,25.28,31.43,81.78,76.63,79.83,12.79,93.71,6.84,,0.5193004191366640,36.14
41778,Stichting Samen Onderwijs Maken (SOM),74.40,25.60,0.00,0.00,0.00,0.00,61.60,1096.00,0.5885690858661580,0.7552289713632360,1.20,2.9227575850634300,2.9227575850634300,13.64,25.24,81.49,77.88,78.83,7.15,95.57,9.61,0.05,0.4192168970739640,20.18
41779,Stg. Openbaar Primair Onderw. Slochteren (OPOS),63.40,36.60,0.00,0.00,0.00,0.00,60.10,995.00,0.6158533345836900,0.7071227188269850,4.22,2.6712219863060400,2.6712219863060400,18.75,28.35,80.02,78.22,81.66,4.20,97.75,8.60,,0.4603584399775050,22.53
41780,Scholengroep Opron stichting voor openbaar primair onderwijs,85.20,13.40,1.40,0.00,0.00,0.00,144.10,2356.00,0.4120269789105010,0.6309645069176450,-5.83,2.0759398517096700,2.0759398517096700,8.35,16.75,90.74,89.14,84.23,8.90,98.23,7.44,,0.4064349905318730,16.12
41781,Stichting Openbaar Onderw. aan de Amstel,72.30,27.50,0.20,0.00,0.00,0.00,433.40,7173.00,0.4830763218942180,0.5198871999453090,1.13,1.5820839666870400,1.5820839666870400,10.68,18.48,92.04,81.35,82.28,1.41,88.39,8.69,,0.3826377834180650,10.69
41782,Stichting De Waarden,86.40,13.60,0.00,0.00,0.00,0.00,151.90,2663.00,0.7191282237619340,0.7487081152748890,2.88,2.5928607298292600,2.5928607298292600,20.07,30.28,85.31,80.88,83.28,1.25,94.82,6.03,,0.4099369198114460,16.85
41785,Stg. Openb. Primair Onderwijs Hof van Twente,75.70,23.10,1.20,0.00,0.00,0.00,73.50,1071.00,0.7296599238297850,0.7751603181298560,0.49,3.3855680474177200,3.3855680474177200,22.71,32.93,83.80,81.73,82.13,2.05,97.53,6.75,0.02,0.4287889802207320,24.21
41787,Stichting Accent,71.80,28.20,0.00,0.00,0.00,0.00,157.20,3024.00,0.7378846375205770,0.8033572406513000,2.08,2.4924152921986400,2.4924152921986400,14.75,33.89,82.55,80.06,81.77,3.01,96.98,7.64,0.00,0.4259962702825550,13.48
41792,Stg. Reg. Openb. Basisonderw. IJsselstein en Nieuwegein,62.00,38.00,0.00,0.00,0.00,0.00,116.00,2508.00,0.4890123581790160,0.7067006461509340,1.74,2.5945768321196300,2.5945768321196300,9.85,21.23,80.47,78.99,80.39,9.45,98.17,9.58,,0.4328366503084330,18.92
41794,Stichting Delta De Bilt voor Primair Onderwijs,73.00,27.00,0.00,0.00,0.00,0.00,135.20,2614.00,0.6186428298524750,0.7367264945449560,0.34,2.3492514441955000,2.3492514441955000,8.53,23.03,83.20,80.73,81.00,4.40,97.03,8.07,,0.3522233145689560,12.80
41797,Stichting Katholiek Onderwijs Echt-Maasbracht e.o.,77.90,22.10,0.00,0.00,0.00,0.00,59.00,1133.00,0.5825679986929120,0.7328828034752500,1.89,2.9817225056236900,2.9817225056236900,18.28,27.60,80.05,78.65,80.17,7.12,98.26,8.48,,0.4737805430793690,25.08
41799,Stichting Lerend Leven,97.00,3.00,0.00,0.00,0.00,0.00,3.40,47.00,0.3333937137064610,0.4088738247599010,2.90,1.4977783539783400,1.4977783539783400,12.76,17.73,81.42,74.23,76.45,4.01,91.17,10.15,,0.5314761497159750,15.65
41803,Stg. Chr. BO Reform. Grondsl. voor Groningen en Drenthe,70.00,30.00,0.00,0.00,0.00,0.00,12.00,191.00,0.7627278585660730,0.9067976890655460,-4.86,8.5223370333439300,8.5223370333439300,51.22,67.82,83.53,80.78,77.04,12.81,96.70,10.69,,0.8850989177031220,62.34
41812,Stichting Kits Primair,67.40,32.60,0.00,0.00,0.00,0.00,76.80,1437.00,0.6535040282219210,0.8221169346524560,7.38,4.0267615930241000,4.0267615930241000,17.37,30.01,78.78,77.02,83.16,7.74,97.76,4.24,0.00,0.4590194626080440,24.72
41813,Stichting Openbaar Basis Onderwijs Dronten,81.30,18.70,0.00,0.00,0.00,0.00,60.60,1129.00,0.7276255182431010,0.7616242834747050,4.37,2.6986919118620800,2.6986919118620800,17.16,33.14,81.29,80.04,83.70,1.55,98.46,6.13,0.16,0.4287268488153810,18.44
41814,Stichting Scholengroep Primato,68.60,26.40,5.00,0.00,0.00,0.00,99.60,1578.00,0.2548495103363460,0.4081308402825780,3.93,1.0834673016258200,1.0834673016258200,-2.04,4.69,84.81,79.63,82.89,2.82,93.88,8.37,,0.1839820977357930,0.91
41816,Stichting Op Kop Openbaar Primair Onderwijs,66.20,33.80,0.00,0.00,0.00,0.00,105.10,1650.00,0.6467217857546440,0.8410875599328430,4.76,5.5280009386232400,5.5280009386232400,33.55,39.50,79.95,76.43,80.24,11.87,95.60,9.49,,0.6107648273578710,43.95
41820,Stichting Ede voor Islamitisch Onderwijs en Opvoeding,78.30,21.70,0.00,0.00,0.00,0.00,26.30,497.00,0.7885359117552240,0.8463305013676080,21.52,5.1180855435323300,5.1180855435323300,34.46,46.85,64.70,64.15,81.74,3.43,99.14,5.86,,0.5933982792256520,37.60
41825,Ver. tot het verstr. Christ. Onderw. Gereform. Grondslag,81.80,18.20,0.00,0.00,0.00,0.00,11.00,236.00,0.8874165470002720,0.9285845128242030,-2.94,10.7855834192145000,10.7855834192145000,74.32,96.17,88.47,84.84,82.42,4.46,95.90,4.90,-0.84,0.9520765867086400,75.74
41827,Sticht. Scholen met de Bijbel in de Betuwe,69.50,30.50,0.00,0.00,0.00,0.00,56.20,1008.00,0.7600289553262840,0.8650500446570930,2.39,5.0075925892745200,5.0075925892745200,30.81,51.30,79.42,75.81,77.67,7.09,95.46,5.94,,0.6790432357105830,36.50
41829,Stichting Openb. Prim. Onderw. Wassenaar,59.60,40.40,0.00,0.00,0.00,0.00,21.40,415.00,0.6832420252237600,0.8668136569241600,1.57,6.0360975132703500,6.0360975132703500,36.42,47.88,83.41,78.19,79.44,12.86,93.75,7.87,-0.89,0.6952621119562040,47.00
41840,Sticht. Primair en voortgezet onderwijs Zuid-Nederland,68.50,30.10,1.50,0.00,0.00,0.00,57.10,700.00,0.5360477865808140,0.5681915897149160,4.77,1.9172080092760600,1.9172080092760600,28.57,33.68,91.67,74.09,77.80,2.02,80.83,7.76,4.68,0.5810397062576210,24.88
41841,Stichting Schooltij,91.90,8.10,0.00,0.00,0.00,0.00,29.20,444.00,0.8107557034823780,0.8298164627322210,1.49,5.2592676271364900,5.2592676271364900,60.83,63.89,86.49,79.08,80.27,1.50,91.43,5.51,0.21,0.7672527194535800,57.12
41842,OCTHO Stichting Openbaar Prim. Onderw. Tholen,57.50,42.50,0.00,0.00,0.00,0.00,46.80,853.00,0.7021699934381560,0.8288564528172460,2.15,4.6234093372231200,4.6234093372231200,31.29,43.62,78.99,77.38,79.07,7.87,97.96,7.71,,0.6212360311171780,38.52
41843,Stg. Primair onderw. Mondriaan Abcoude,71.40,28.60,0.00,0.00,0.00,0.00,20.30,365.00,0.7887066243841110,0.8231706531905660,-4.52,3.1364385629265800,3.1364385629265800,18.17,35.77,86.76,74.37,71.15,1.56,85.72,18.08,,0.3413175814694370,17.14
41844,Stichting Openb. Bas.school de Regenboog,71.90,28.10,0.00,0.00,0.00,0.00,9.90,196.00,0.8130916141586040,0.8529076567277980,1.60,4.4973886664998700,4.4973886664998700,35.36,59.77,84.37,83.23,84.58,2.93,98.65,5.73,4.47,0.6101970013593300,37.82
41845,Ver. voor Christel. Onderwijs in Midden en Oost Groningen,89.40,10.60,0.00,0.00,0.00,0.00,138.70,2396.00,0.8380802632405680,0.8530726119991410,0.19,4.7009514572168900,4.7009514572168900,70.41,72.94,88.84,82.62,82.78,1.30,93.01,5.51,,0.8682132424123750,47.33
41850,Sticht. Proloog Primair O.O. Leeuwarden,76.10,23.90,0.00,0.00,0.00,0.00,167.90,3678.00,0.4277781556795780,0.6426491071593180,0.99,1.5707226324489300,1.5707226324489300,-1.58,15.26,82.78,79.59,80.39,7.67,96.14,9.73,,0.3040888148624930,6.87
41851,Stichting Openbaar onderwijs Baasis,76.70,23.30,0.00,0.00,0.00,0.00,149.60,2549.00,0.4554521564863070,0.6859245441212130,2.68,2.1677491279249800,2.1677491279249800,8.09,18.27,83.80,79.78,81.98,9.24,95.20,7.25,,0.4010636430153500,14.71
41852,Stichting Zaan Primair voor OP/Voortg. Spec. Onderw.,75.30,22.50,2.10,0.00,0.00,0.00,361.00,6205.00,0.5383065884957970,0.5861249020910100,0.18,1.1743741240105000,1.1743741240105000,0.77,16.09,90.18,85.27,85.42,1.43,94.55,5.78,2.25,0.2222279376543090,2.16
41853,Stichting Spaarnesant,69.80,30.20,0.00,0.00,0.00,0.00,312.50,6249.00,0.5865242168045380,0.6886753080746760,-0.00,2.0626806341715700,2.0626806341715700,8.97,20.00,87.65,76.14,76.14,3.48,86.87,14.22,0.28,0.3219173945067590,11.28
41856,St. Samenw.best. prim. onderw. 'Gearhing',67.70,32.30,0.00,0.00,0.00,0.00,105.90,1897.00,0.5562437676113400,0.7191759963059050,-1.25,2.8305546021026000,2.8305546021026000,20.04,29.96,85.12,82.88,81.86,8.77,97.37,8.34,,0.5385297303093960,27.68
41857,Bestuurskant. Algem. Bijzond. Scholengroep Amsterdam,67.70,32.30,0.00,0.00,0.00,0.00,137.70,2340.00,0.4806935057427560,0.6504308638086120,0.34,1.8759254001079700,1.8759254001079700,5.41,17.39,88.04,80.34,80.62,6.14,91.25,6.79,0.41,0.3471555111718270,11.07
41858,Stg. Meerwerf Basisscholen Den Helder,68.40,31.60,0.00,0.00,0.00,0.00,92.60,1495.00,0.5790459301347000,0.6595590212223900,3.27,2.1078074260887400,2.1078074260887400,13.32,25.54,78.73,77.32,79.93,3.55,98.21,9.18,,0.4405184991676400,16.64
41860,Stg. PlatOO best. voor openb. en alg. toegankelijk onderwijs,78.30,21.70,0.00,0.00,0.00,0.00,155.60,2999.00,0.6167491374483650,0.7959045036634730,-0.52,1.8711321005814000,1.8711321005814000,11.74,26.64,83.36,79.76,79.35,7.74,95.69,8.53,,0.4251673385536100,7.68
41861,Vereniging voor Gereformeerd Schoolonderwijs Laag Zuthem,47.80,52.20,0.00,0.00,0.00,0.00,2.30,45.00,0.8738221974416260,0.8776409050978940,3.97,5.1106412273800200,5.1106412273800200,32.62,55.51,82.51,80.21,83.53,0.24,97.22,3.84,0.72,0.5424032455767040,31.95
41862,Stichting Openbaar Primair Onderwijs Deventer,85.00,14.60,0.00,0.00,0.00,0.40,208.80,3677.00,0.5811821427562360,0.7472415353491140,-0.84,1.7084341742460000,1.7084341742460000,0.58,24.32,89.70,84.11,83.41,6.95,93.77,6.47,0.86,0.2999904978983930,7.49
41863,Stichting Islamitisch Primair Onderwijs,94.30,5.70,0.00,0.00,0.00,0.00,39.30,662.00,0.7174547959965020,0.7790192038084700,8.31,3.9968935655452800,3.9968935655452800,38.48,52.53,75.68,72.34,78.89,4.51,95.58,7.12,,0.7024172476161430,43.09
41866,Stichting Openbaar Onderwijs Houten,72.40,27.60,0.00,0.00,0.00,0.00,68.10,1283.00,0.6309033120119350,0.8005170639599480,3.03,4.0836198179979800,4.0836198179979800,20.56,28.29,80.25,77.96,80.40,7.61,97.15,8.92,,0.4488978340680890,27.58
41868,Stichting Talent Westerveld,61.80,38.20,0.00,0.00,0.00,0.00,63.70,1045.00,0.7648766343826330,0.8468198219647300,-1.09,5.2831126397044600,5.2831126397044600,46.41,60.72,81.92,80.47,79.61,6.51,98.22,9.27,,0.7938956798130560,52.09
41869,Stichting Markant Onderwijs,64.10,33.50,2.40,0.00,0.00,0.00,117.10,2097.00,0.6512340621439830,0.6811736270424650,-1.36,1.8806631668150400,1.8806631668150400,8.53,21.15,87.03,83.10,81.99,0.97,95.48,6.77,0.08,0.3128264928549040,9.12
41871,Stichting Openbaar Onderwijs Kampen,88.00,12.00,0.00,0.00,0.00,0.00,48.10,955.00,0.7475905191761010,0.7648422304373850,0.49,2.6803089775474300,2.6803089775474300,20.44,38.58,85.20,81.31,81.71,0.89,95.43,8.63,2.38,0.4430314611427470,20.39
41876,Stichting Openbaar Primair Onderwijs Rivierenland,70.10,29.90,0.00,0.00,0.00,0.00,86.70,1798.00,0.5493317650619400,0.6940045020514030,-0.63,2.5313780767120100,2.5313780767120100,17.35,28.13,89.00,85.08,84.55,7.41,95.60,6.91,0.07,0.4668739876982510,23.99
41878,Stichting Openbaar Onderwijs Land van Altena,69.40,30.60,0.00,0.00,0.00,0.00,69.00,758.00,0.6275802154198980,0.6890272502110660,-3.76,2.3084841990572100,2.3084841990572100,11.84,21.29,85.55,84.68,81.60,2.08,98.97,5.50,0.10,0.3235941632434450,13.81
41884,Kerkelijk Lichaam 'Geref. Gem. regio Barneveld',73.50,15.60,11.00,0.00,0.00,0.00,39.90,814.00,0.7181763458334420,0.8259520446082800,8.54,4.6212723924146900,4.6212723924146900,30.20,40.60,78.77,77.04,84.24,6.09,97.82,4.96,0.72,0.5545621150256990,35.63
41886,Stg. Verschillend Onderwijs in Leusden Achterveld (VOILA),79.90,20.10,0.00,0.00,0.00,0.00,106.90,2087.00,0.5911529547660430,0.6804825921046320,4.63,2.1502379682213300,2.1502379682213300,11.06,22.26,84.04,79.61,83.48,3.36,94.73,3.40,1.81,0.3524015279359500,13.84
41891,Stichting SMART Limburg,81.90,18.10,0.00,0.00,0.00,0.00,22.10,380.00,0.5951494168982010,0.6384387109970460,21.78,2.6675407211422200,2.6675407211422200,142.86,147.82,66.67,64.87,82.93,10.75,97.30,4.58,,2.4838150914799200,149.75
41895,Stichting openbaar prim. ond. Wolderwijs,61.50,37.10,0.00,0.00,0.00,1.40,72.20,1250.00,0.6474385483248250,0.7728750375359270,-3.90,2.1743815763876200,2.1743815763876200,29.02,38.21,85.48,84.01,80.85,7.40,98.28,7.35,,0.5895602046016900,15.74
41898,Ver. Prot./Chr. Prim. Onderw. Nieuwerkerk aan den IJssel,75.80,24.20,0.00,0.00,0.00,0.00,36.90,704.00,0.8287405444730640,0.8983777377358330,-2.33,1.8922726222564500,1.8922726222564500,55.20,75.25,85.46,81.86,80.00,6.32,95.79,7.97,0.52,0.7853999406476230,8.23
41899,Stg. Openbaar Primair Onderw. Aa en Hunze,61.80,38.20,0.00,0.00,0.00,0.00,105.70,1602.00,0.6910474732611240,0.7386755423217020,-1.79,1.9646456800556800,1.9646456800556800,10.76,25.84,87.69,86.66,85.14,1.78,98.83,5.16,,0.3739662516525300,9.43
41978,Stichting Uniek,78.00,22.00,0.00,0.00,0.00,0.00,90.90,1790.00,0.5666277860384700,0.8058905633825260,4.43,4.0408552438181700,4.0408552438181700,21.18,32.26,79.61,75.35,78.84,13.62,94.65,7.79,0.68,0.5588123190475370,33.60
42122,Ver. Verstr. Schoolonderwijs op Reformatorische Grondslag,70.60,29.40,0.00,0.00,0.00,0.00,64.80,1234.00,0.6621056198930550,0.8374456448269650,-0.06,4.7086607124809800,4.7086607124809800,30.51,45.71,83.41,80.69,80.64,12.10,96.73,8.75,,0.6903357364890940,41.62
42148,Stichting Confessioneel Onderwijs R'IJssel,60.20,39.80,0.00,0.00,0.00,0.00,92.70,1755.00,0.6905405534955910,0.7812517509110060,0.84,2.6539115174215800,2.6539115174215800,14.48,35.47,86.23,82.95,83.65,4.66,96.20,7.14,0.24,0.4365129411764710,18.59
42330,Stichting Kindergemeenschap Albert Schweitzer,92.50,7.50,0.00,0.00,0.00,0.00,13.30,243.00,0.8070958047752560,0.8742562991290480,12.37,6.1530306756791100,6.1530306756791100,44.06,61.02,70.61,70.36,80.29,5.08,99.65,9.04,0.59,0.7338167951239960,48.99
42486,Stichting Primair Onderwijs Groesbeek,89.00,11.00,0.00,0.00,0.00,0.00,67.60,1198.00,0.8438414733341410,0.8630350831796610,1.21,4.5747588232199300,4.5747588232199300,28.72,49.05,86.10,81.97,82.98,1.12,95.21,5.92,0.06,0.5133143643952550,28.46
42504,Stichting Openbaar Primair en Speciaal Onderwijs Leiden,78.70,21.30,0.00,0.00,0.00,0.00,235.00,4270.00,0.6365633521107150,0.7998122764515150,0.24,3.4778729590962400,3.4778729590962400,29.73,37.97,89.53,82.59,82.79,9.74,92.24,7.09,,0.5964705568854060,29.59
42510,Stichting Openbaar Onderwijs Groningen,79.70,20.10,0.20,0.00,0.00,0.00,382.30,6738.00,0.2683830242324650,0.6494248376242270,1.15,1.1895833333333300,1.1895833333333300,-10.05,8.10,83.39,78.80,79.71,11.50,94.49,10.04,1.13,0.2259329548228590,2.01
42514,Stichting Ronduit,78.60,21.40,0.00,0.00,0.00,0.00,175.00,3091.00,0.4755505468027180,0.7157987879150940,-2.89,3.0377161680577000,3.0377161680577000,13.17,17.47,86.13,81.41,79.12,8.83,94.51,11.81,0.88,0.3586861604826160,21.27
42521,Stichting Evangelisch Onderwijs Ede,90.70,9.30,0.00,0.00,0.00,0.00,13.70,238.00,0.7225338698540440,0.7384366294435580,5.53,2.6959418865039100,2.6959418865039100,17.59,29.12,75.34,73.81,78.13,0.64,97.96,6.18,,0.4029902589178110,17.88
42523,Stichting Interconfessioneel Basisonderwijs Zeewolde,92.60,7.40,0.00,0.00,0.00,0.00,12.30,261.00,0.3458139964780170,0.6353132327330400,4.63,3.3000230520977400,3.3000230520977400,8.85,16.42,76.28,74.26,77.87,13.74,97.35,12.09,,0.4747745833487310,27.65
42524,Stg. voor Prot. Christelijk Onderwijs Roosendaal,75.40,24.60,0.00,0.00,0.00,0.00,19.40,327.00,0.7290511586294680,0.8373026353618570,-0.20,4.4511534015011300,4.4511534015011300,29.84,44.04,86.24,80.83,80.67,6.54,93.73,7.55,0.00,0.6041383070422930,33.92
42533,Stichting Interconf. Onderw. Vlaardingen,66.70,33.30,0.00,0.00,0.00,0.00,13.40,219.00,0.8849653644051590,0.8899597089089610,3.48,7.2592505364526100,7.2592505364526100,94.86,114.50,84.53,78.84,81.68,0.65,93.27,5.93,0.00,1.2938378243044500,89.12
42535,Sticht. Openb. Onderw. Almere ''Nieuwe Wijken'',71.60,28.40,0.00,0.00,0.00,0.00,90.80,2198.00,,,,,,,,,,,,,,,,
42538,Stichting Eduquaat,75.40,24.60,0.00,0.00,0.00,0.00,89.50,1772.00,0.5357200141687280,0.6680250286159950,3.56,2.0453688283233800,2.0453688283233800,11.76,25.47,81.74,79.04,81.96,6.29,96.70,6.85,0.91,0.4591962845624850,16.50
42540,MEILaN Stg voor Christelijk Basis Onderwijs in Heerenveen en De Fryske Marren,81.90,18.10,0.00,0.00,0.00,0.00,125.20,2525.00,0.8791487944880220,0.8956406656108570,5.16,7.5659331551549100,7.5659331551549100,52.94,63.66,80.92,78.30,82.56,1.19,96.76,6.51,1.18,0.6953983283269750,49.62
42541,Ver. tot. stg. en instandh. van scholen Oud Ger. Gemeente(n) (in Nl) te Ede,80.80,19.20,0.00,0.00,0.00,0.00,21.30,433.00,0.8245791611009820,0.8765063911937050,-6.59,5.2777739398186100,5.2777739398186100,43.32,70.41,92.90,87.23,81.84,4.43,93.90,5.17,,0.7214872592739060,45.11
42542,Stichting Voorschotense Openbare School,50.60,49.40,0.00,0.00,0.00,0.00,22.30,464.00,0.7261227577845030,0.8583810825213530,1.46,5.7568602067016200,5.7568602067016200,42.27,53.16,83.32,80.82,82.02,9.68,97.00,5.47,,0.7320418397051300,49.31
42545,Stichting Palludara,75.70,24.30,0.00,0.00,0.00,0.00,121.60,2260.00,0.7218924286962740,0.8256532754252620,2.55,3.0547793172027900,3.0547793172027900,23.74,34.89,82.94,80.32,82.42,5.01,96.83,8.05,,0.4741514377243220,17.31
42546,Stichting voor Openbaar Onderw. Odyssee,74.10,25.90,0.00,0.00,0.00,0.00,75.90,1338.00,0.5940195754540620,0.7554842857286360,-2.33,3.2418385418925200,3.2418385418925200,23.59,33.71,93.19,86.70,84.73,9.16,93.04,6.03,0.09,0.5652414412999170,31.11
42552,Stichting scholengroep openbaar onderwijs Lelystad,87.40,12.60,0.00,0.00,0.00,0.00,220.90,3985.00,0.4774346140915640,0.7183616107489710,-4.21,2.4710235954141000,2.4710235954141000,6.30,16.27,93.95,88.09,84.53,8.21,93.76,7.29,,0.3406831090628700,14.11
42553,Stichting Openbaar Onderwijs Noord,81.80,18.20,0.00,0.00,0.00,0.00,231.60,4083.00,0.7192515125750360,0.7820170559534150,2.06,3.2783706616283100,3.2783706616283100,21.31,32.04,87.74,79.56,81.23,2.80,90.68,8.52,,0.4426306514888770,22.12
42557,Stichting Openb. Prim. Onderw. Hoogeveen,80.10,18.90,0.90,0.00,0.00,0.00,85.30,1321.00,0.6778999243848360,0.7699239178897650,5.94,3.7406204416703400,3.7406204416703400,32.79,40.24,81.29,76.73,81.58,5.46,94.40,9.11,0.17,0.5919581435235980,36.12
42558,Stichting openbaar primair en speciaal onderwijs Purmerend,82.20,16.00,1.80,0.00,0.00,0.00,168.80,3315.00,0.6817639186168330,0.7924350342563970,1.42,3.8879462039696300,3.8879462039696300,23.09,31.87,85.01,84.78,86.01,5.17,99.74,6.63,,0.4667028998707130,28.02
42559,Ver tot Stg en Insth v Scholen md Bijbel te Groot Ammers en Langerak,78.20,12.30,9.50,0.00,0.00,0.00,24.40,462.00,0.7666310606027030,0.8668861388991080,1.34,5.1783636197151400,5.1783636197151400,33.46,54.70,78.59,76.40,77.44,7.15,97.22,8.77,0.20,0.6555444921895230,39.68
42561,Stichting Poolsterscholen,79.00,21.00,0.00,0.00,0.00,0.00,92.10,1619.00,0.6438857178363510,0.6897042147286810,-3.35,2.4719569244119100,2.4719569244119100,26.54,40.47,85.03,82.75,80.07,2.88,97.32,8.32,,0.6274721042382030,28.71
42562,Stg. Openb. Primair Onderwijs Hendrik-Ido-Ambacht,76.50,23.50,0.00,0.00,0.00,0.00,77.60,1513.00,0.6940059569750400,0.7788587796755320,8.22,3.0070567049624200,3.0070567049624200,23.91,42.92,74.82,73.63,80.22,5.25,98.40,8.06,0.25,0.5929916475082620,27.45
42564,Stichting Katholiek Onderwijs Breukelen,70.00,30.00,0.00,0.00,0.00,0.00,21.90,483.00,0.7911016455716530,0.9029336591281440,0.96,9.0623225652985600,9.0623225652985600,60.57,68.26,83.74,80.01,80.79,9.65,95.54,9.70,,0.8628137800332780,67.52
42567,Stichting Openbaar Onderwijs Wijk bij Duurstede,75.30,24.70,0.00,0.00,0.00,0.00,45.90,855.00,0.6577645789903900,0.8333344618941440,2.39,4.5546849456062300,4.5546849456062300,28.63,43.64,80.14,77.44,79.33,11.65,96.63,7.44,0.00,0.6635104601534720,39.31
42569,Stg. Openbaar Basisonderwijs Alblasserdam,68.00,32.00,0.00,0.00,0.00,0.00,31.30,544.00,0.7236371781064850,0.8091604458721850,3.64,4.0092003086866400,4.0092003086866400,23.32,33.40,79.69,77.09,80.00,3.95,96.74,8.22,,0.4613618982878020,26.51
42570,Mantum onderwijs,87.20,12.80,0.00,0.00,0.00,0.00,31.20,578.00,0.6545649452519970,0.8324670167547230,-0.01,3.5635403158946500,3.5635403158946500,15.56,36.05,84.49,79.37,79.36,9.80,93.94,5.61,0.00,0.5506882790392690,23.65
42577,Stichting Katholiek Onderwijs Maasdal,80.00,20.00,0.00,0.00,0.00,0.00,29.30,550.00,0.6397984768477730,0.7927506919865100,0.96,3.9302689990819600,3.9302689990819600,28.54,39.48,80.63,79.21,79.97,9.44,98.24,6.88,,0.6171157217032920,37.48
42579,Stichting Casa School,59.70,36.30,4.00,0.00,0.00,0.00,20.00,292.00,0.6241458829652160,0.6521005035346130,7.84,2.6514093134620900,2.6514093134620900,55.60,27.48,162.10,70.16,76.13,1.23,43.28,6.18,,0.4402956230069180,25.30
42580,Stichting Evangelisch Onderwijs Deventer e o,66.40,33.60,0.00,0.00,0.00,0.00,14.10,271.00,0.5737267347422840,0.6104932730040440,6.87,1.4434881811769900,1.4434881811769900,7.70,30.20,79.75,74.13,79.60,1.94,92.96,8.37,3.91,0.4881728520541510,9.09
42587,Stichting voor Christelijk Nationaal Schoolonderw Ede eo,73.70,26.30,0.00,0.00,0.00,0.00,128.90,2581.00,0.5246283800509850,0.6829733726747270,4.03,2.6030411409595900,2.6030411409595900,23.34,32.81,78.61,76.84,80.07,9.90,97.76,9.21,,0.6228860879199000,31.78
42594,Stichting Samenwerkingsschool Rivierenwijk,72.40,22.00,5.60,0.00,0.00,0.00,17.80,274.00,0.6626695642934400,0.6924734659182240,12.11,1.5056478071742700,1.5056478071742700,8.12,34.25,90.50,72.45,82.44,1.54,80.06,4.70,2.88,0.4688678992855810,8.04
42596,De Meent Stg. v. P.C.P.O. id gemeente Elburg,66.00,33.60,0.40,0.00,0.00,0.00,49.90,1043.00,0.7283869265864200,0.8405430908875240,5.15,4.5641994142190700,4.5641994142190700,23.13,35.73,80.11,77.49,81.70,5.50,96.74,6.05,0.00,0.4588247431740760,27.88
42600,Stichting voor Protestants Christelijk Onderwijs Dronten-Zeewolde,62.30,35.40,2.30,0.00,0.00,0.00,103.70,2045.00,0.5975171245707290,0.6781344700837550,1.55,1.7628225318320900,1.7628225318320900,5.13,17.81,82.78,79.27,80.52,2.40,95.76,7.83,0.00,0.2962357762376150,7.32
42604,Stichting voor Christelijk Basisonderwijs De Greiden,86.00,14.00,0.00,0.00,0.00,0.00,71.20,966.00,0.8074902147336240,0.8388517466899930,0.50,3.4139627771158100,3.4139627771158100,30.87,40.16,85.96,83.68,84.10,1.56,97.34,5.40,,0.4766368088987620,19.35
42607,Stg. voor Ger. Prim. Onderwijs NoorderBasis,75.90,23.60,0.50,0.00,0.00,0.00,127.30,2353.00,0.8097735551982180,0.8285260406599420,1.75,3.6269671169059600,3.6269671169059600,24.48,43.83,87.51,83.54,85.03,1.01,95.46,5.69,2.58,0.4479024279298740,24.38
42610,Stichting ARCHIPEL SCHOLEN,74.50,25.50,0.00,0.00,0.00,0.00,144.60,2609.00,0.5883839395201580,0.6429431202868450,-0.38,1.9167639630012200,1.9167639630012200,9.70,19.33,86.99,83.58,83.26,1.79,96.08,7.09,0.02,0.3228343442181560,10.76
42614,Stichting Bestuur Openbaar Onderwijs Goirle,59.80,28.90,11.30,0.00,0.00,0.00,52.00,1069.00,0.8044724425007090,0.8215399687068580,1.61,4.3752683301685400,4.3752683301685400,38.29,50.91,81.59,78.96,80.25,1.08,96.78,7.07,,0.6283354781619860,38.12
42616,Stichting voor Katholiek Basisonderwijs Gelderland,63.50,36.50,0.00,0.00,0.00,0.00,147.20,2914.00,0.6721668127041590,0.8170879212845930,3.98,3.1261115692348800,3.1261115692348800,13.66,36.49,82.30,79.78,83.09,7.87,96.94,6.95,0.56,0.4758216329863070,21.11
