bevoegdgezag,year,bestuur_key,sector,groepering,naam,lonenensalarissen,socialelasten,pensioenlasten,lastenpersoneelnietinloondienst,personeelslasten,lonenensalarissentotaalpersoneel,socialelastentotaalpersoneel,pensioenlastentotaalpersoneel,lastenpersoneelnietinloondienstt,afschrijvingenopmateriãlevasteac,afschrijvingen,huurlasten,onderhoudslastenkleinonderhoud,lastenvoorenergieenwater,schoonmaakkosten,belastingenenheffingen,overigeoverigehuisvestingslasten,huisvestingslasten,administratieenbeheerslasten,inventarisenapparatuur,overigeoverigeoverigelasten,overigelasten,accountantshonorariainzakehetond,accountantshonoraria,bevoegd_gezagnaam,postcode_bevoegd_gezag,eenpitter,aantal_leerlingen,categorie_bestuuromvang,aantal_gewichtleerlingen,gemiddeld_leerlinggewicht,aandeel_apcg_leerlingen,aandeel_lwoo_leerlingen,aantal_voltijdleerlingen,aantal_deeltijdleerlingen,aantal_leerlingen_vbo_groen,aantal_bol_leerlingen,aantal_bol_deeltijdleerlingen,aantal_bbl_leerlingen,aandeel_leerlingen_randstad,omvang_formatie_totaal,omvang_formatie_manager,omvang_formatie_op,omvang_formatie_lio,omvang_formatie_oop_obp,omvang_formatie_onbekend,leerling_leraar_ratio,gewogen_deelnemer_leraar_ratio,omvang_formatie_op_la,omvang_formatie_op_lb,omvang_formatie_op_lc,omvang_formatie_op_ld,omvang_formatie_op_le,omvang_formatie_op_overig,aandeel_formatie_op_la,aandeel_formatie_op_lb,aandeel_formatie_op_lc,aandeel_formatie_op_ld,aandeel_formatie_op_le,aandeel_formatie_op_overig,streefpercentage_formatie_op_la,streefpercentage_formatie_op_lb,streefpercentage_formatie_op_lc,streefpercentage_formatie_op_ld,streefpercentage_formatie_op_le,streefpercentage_formatie_op_ove,omvang_formatie_op_brutsal,loonsom_op_brutsal,gemiddelde_loonsom_op_brutsal,solvabiliteiti,solvabiliteitii,rentabiliteit,liquiditeitcurrentratio,liquiditeitquickratio,weerstandsvermogenexclusiefmater,weerstandsvermogen,personeelslastenrijksbijdragen,personeelslastentotaalbatenplusf,personeelslastentotaallastenplus,voorzieningentotaalbatenplusfina,rijksbijdragentotaalbatenplusfin,overigeoverheidsbijdragenensubsi,huisvestingsratio,kapitalisatiefactor,algemenereservetotaalbatenplusfi,investeringeninventarisenapparat,nettowerkkapitaal,aantalinstellingen,variatieinlb,merge_bestuurs_kenmerk_fin
53015,2016,53015-2016,PO,BO4,Vereniging Rehoboth,6719221,1075881,737612,,8705099,.76999998,.12,.079999998,0,263999,263999,6813,133762,124024,28227,17068,27187,473331,231111,,278608,927024,11178,11178,Ver. Rehoboth tot Stg. en Instandh. Scholen Bybel te Urk,8321,0,1995,2,2052,1,0,0,0,0,0,0,0,0,,148.10001,9,114.6,0,24.5,0,17.4,,83.599998,28.9,2,0,0,0,73,25.200001,1.7,0,0,0,,,,,,,114.57,367257.63,3205.6201,.71,.85,-.01,4.39,4.39,.23,.43,.88999999,.85000002,.83999997,.090000004,.95999998,0,.05,.52,.21,.01,.31,7,1.5596092,matched (3)
53197,2012,53197-2012,PO,BO1,Stichting De Hoeksteen,1124122,242658,153502,,1498256,.75,.16,.1,0,55757,55757,,-1317,14357,39208,4183,4561,80992,44507,51556,47164,143227,4022,4022,Stichting Katholiek Basisonderwijs De Hoeksteen,1402,1,430,1,430,1,0,0,0,0,0,0,0,0,,25.6,2,20.299999,0,3.3,0,21.1,,12.4,7.9000001,0,0,0,0,61,39,0,0,0,0,,,,,,,20.34,64318.609,3162.8101,.64,.78,.04,2.9,2.9,.15,.34,.85000002,.81,.83999997,.07,.94999999,.02,.05,.53,.34,.02,.22,1,0,matched (3)
53197,2013,53197-2013,PO,BO1,Stichting De Hoeksteen,1182648,217414,169808,,1558593,.75999999,.14,.11,0,66948,66948,,9490,14894,37338,3504,2859,88085,57810,59507,43920,161237,5905,5905,Stichting Katholiek Basisonderwijs De Hoeksteen,1402,1,464,1,464,1,0,0,0,0,0,0,0,0,,26.4,2.0999999,20.4,0,3.9000001,0,22.799999,,12.4,7.9000001,0,0,0,0,61.099998,38.900002,0,0,0,0,,,,,,,20.379999,65058.352,3192.01,.67,.82,.05,3.61,3.61,.19,.37,.83999997,.79000002,.82999998,.079999998,.94,.02,.05,.55,.37,.04,.26,1,0,matched (3)
53197,2014,53197-2014,PO,BO1,Stichting De Hoeksteen,1170593,291190,169852,,1622073,.72000003,.18000001,.1,0,73394,73394,,9672,17953,37887,3281,4481,93274,52859,84159,33562,170580,4089,4089,Stichting Katholiek Basisonderwijs De Hoeksteen,1402,1,472,1,472.29999,1,0,0,0,0,0,0,0,0,,26.5,2,20.200001,0,4.3000002,0,23.4,,12.2,8,0,0,0,0,60.400002,39.599998,0,0,0,0,58,40,2,0,0,0,20.190001,65708.141,3254.4099,.72,.85,.05,4.16,4.16,.24,.41,.82999998,.79000002,.82999998,.07,.94,.01,.05,.54,.41,.01,.27,1,0,matched (3)
53197,2015,53197-2015,PO,BO1,Stichting De Hoeksteen,1612516,,,,1612931,1,0,0,0,77245,77245,,7604,16077,38332,5724,2780,105517,45655,119823,39171,204649,4090,4090,Stichting Katholiek Basisonderwijs De Hoeksteen,1402,1,476,1,476,1,0,0,0,0,0,0,0,0,,25.700001,2,20.299999,0,3.4000001,0,23.4,,12.3,8,0,0,0,0,60.700001,39.299999,0,0,0,0,,,,,,,20.32,66851.609,3289.3301,.74,.86,.1,4.13,4.13,.24,.48,.75,.73000002,.81,.079999998,.97000003,.01,.06,.53,0,.01,.28,1,0,matched (3)
53197,2016,53197-2016,PO,BO1,Stichting De Hoeksteen,1690769,,,,1687409,1,0,0,0,85291,85291,,20983,15730,36485,2118,312,110628,39979,106621,43860,190460,4840,4840,Stichting Katholiek Basisonderwijs De Hoeksteen,1402,1,472,1,472,1,0,0,0,0,0,0,0,0,,27.799999,2,22,0,3.8,0,21.5,,14.1,7.9000001,0,0,0,0,64.099998,35.900002,0,0,0,0,,,,,,,22,73945.938,3360.6299,.8100000000000001,.89,.08,5.63,5.63,.33,.55,.76999998,.75,.81,.059999999,.97000003,0,.06,.58,.55,.02,.35,1,0,matched (3)
53210,2012,53210-2012,PO,BO1,Stg. R.K. Onderwijs Naarden,1052372,222271,142189,,1403734,.75,.16,.1,0,43216,43216,,4993,28967,51334,4005,6658,95957,41103,44372,7766,118241,,,Stichting Rooms Kathol. Onderw. Naarden,1412,1,397,1,402.10001,1,0,0,0,0,0,0,0,0,,23.4,1.9,20.5,0,1,0,19.4,,18,2.5,0,0,0,0,88,12,0,0,0,0,,,,,,,20.450001,61005.148,2982.74,.78,.83,.03,4.46,4.46,.31,.44,.88,.82999998,.85000002,.029999999,.94,.05,.06,.5600000000000001,.37,.01,.32,1,0,matched (3)
53210,2013,53210-2013,PO,BO1,Stg. R.K. Onderwijs Naarden,1101232,204857,155844,,1439211,.76999998,.14,.11,0,47911,47911,1989,7802,27309,46807,3585,1734,89226,45369,54446,15837,140652,,,Stichting Rooms Kathol. Onderw. Naarden,1412,1,394,1,399.39999,1,0,0,0,0,0,0,0,0,,25.4,1.9,22.5,0,1,0,17.5,,18.700001,3.9000001,0,0,0,0,82.900002,17.1,0,0,0,0,,,,,,,22.52,66780.719,2965.05,.77,.84,.05,4.65,4.65,.33,.46,.82999998,.80000001,.83999997,.039999999,.95999998,.03,.05,.6,.39,.03,.36,1,0,matched (3)
53210,2014,53210-2014,PO,BO1,Stg. R.K. Onderwijs Naarden,1097974,265176,154935,77,1460142,.75,.18000001,.11,0,55794,55794,315,5112,25807,45049,4046,4843,110172,38599,44671,19152,102422,,,Stichting Rooms Kathol. Onderw. Naarden,1412,1,398,1,401.89999,1,0,0,0,0,0,0,0,0,,24.200001,1.9,21.200001,0,1,0,18.700001,,15.9,5.4000001,0,0,0,0,74.699997,25.299999,0,0,0,0,58,40,2,0,0,0,21.24,64346.441,3029.8799,.76,.84,.01,4.94,4.94,.36,.49,.88,.83999997,.83999997,.050000001,.95999998,.02,.06,.64,.42,.02,.4,1,0,matched (3)
53210,2015,53210-2015,PO,BO1,Stg. R.K. Onderwijs Naarden,1188951,274938,143527,3045,1576928,.75,.17,.090000004,0,,43509,1380,8959,23402,46146,4056,2647,122397,48013,60070,11525,119608,3628,3628,Stichting Rooms Kathol. Onderw. Naarden,1412,1,399,1,400.5,1,0,0,0,0,0,0,0,0,,25.1,2.4000001,20.299999,0,2.4000001,0,19.700001,,14.3,6,0,0,0,0,70.400002,29.6,0,0,0,0,,,,,,,20.280001,62896.488,3101.45,.72,.83,-.01,4.76,4.76,.33,.45,.88,.85000002,.85000002,.07,.97000003,.02,.07,.62,.39,.01,.39,1,0,matched (3)
53210,2016,53210-2016,PO,BO1,Stg. R.K. Onderwijs Naarden,1297501,287095,152211,,1571865,.82999998,.18000001,.1,0,,43710,2552,9353,28051,44565,3958,2537,126823,42411,73077,13202,128690,2247,2247,Stichting Rooms Kathol. Onderw. Naarden,1412,1,393,1,393.60001,1,0,0,0,0,0,0,0,0,,25,2.4000001,20.200001,0,2.4000001,0,19.4,,15,5.3000002,0,0,0,0,74,26,0,0,0,0,,,,,,,20.23,65340.988,3229.1201,.69,.83,-.01,4.56,4.56,.3,.44,.87,.83999997,.83999997,.090000004,.97000003,.01,.07,.64,.39,.04,.38,1,0,matched (3)
53262,2012,53262-2012,PO,BO1,Ver. Schol. m.d. Bijb. te Veen,705556,162324,91055,21227,981951,.72000003,.17,.090000004,.02,45183,45183,11,9438,14262,4122,4871,486,41190,76808,730,59685,137223,2410,2410,Ver. tot Stg. en Instandh. v. Schol. met de Bijb. te Veen,4261,1,252,1,268.79999,1.1,0,0,0,0,0,0,0,0,,15.7,1.1,12.5,0,2.2,0,20.200001,,9.5,2.9000001,0,0,0,0,76.5,23.5,0,0,0,0,,,,,,,9.3100004,25373.141,2724.25,.8,.91,-.09,8.66,8.66,.59,.83,.93000001,.89999998,.81,.12,.95999998,0,.03,1.03,.15,.05,.69,1,0,matched (3)
53262,2013,53262-2013,PO,BO1,Ver. Schol. m.d. Bijb. te Veen,696520,135236,98955,6355,876345,.79000002,.15000001,.11,.0099999998,55703,55703,11,3240,17452,3388,2592,1348,38031,67118,48812,16109,132039,2378,2378,Ver. tot Stg. en Instandh. v. Schol. met de Bijb. te Veen,4261,1,258,1,272.39999,1.1,0,0,0,0,0,0,0,0,,16,1.1,12.8,0,2.0999999,0,20.1,,10,2.8,0,0,0,0,78.400002,21.6,0,0,0,0,,,,,,,12.81,36785.262,2870.95,.8,.91,.05,8.869999999999999,8.869999999999999,.62,.84,.79000002,.75999999,.80000001,.11,.97000003,0,.03,1.04,.78,-.01,.72,1,0,matched (3)
53262,2014,53262-2014,PO,BO1,Ver. Schol. m.d. Bijb. te Veen,667204,131263,91988,6715,881707,.75999999,.15000001,.1,.0099999998,50112,50112,11,2415,11701,4623,1369,3364,23483,92204,3163,85837,181204,2426,2426,Ver. tot Stg. en Instandh. v. Schol. met de Bijb. te Veen,4261,1,249,1,256.5,1,0,0,0,0,0,0,0,0,,16.1,1.1,12.2,0,2.8,0,20.4,,10.3,1.9,0,0,0,0,84.199997,15.8,0,0,0,0,58,40,2,0,0,0,12.19,35974.039,2950.02,.83,.9300000000000001,.04,11.31,11.31,.67,.86,.80000001,.75,.77999997,.11,.93000001,.01,.02,1.03,.8100000000000001,.01,.72,1,0,matched (3)
53262,2015,53262-2015,PO,BO1,Ver. Schol. m.d. Bijb. te Veen,706006,144776,80947,29718,996629,.70999998,.15000001,.079999998,.029999999,50577,50577,11,3636,16261,6807,1109,3253,49077,63406,2019,11785,138334,3085,3085,Ver. tot Stg. en Instandh. v. Schol. met de Bijb. te Veen,4261,1,270,1,279.89999,1,0,0,0,0,0,0,0,0,,16.5,1.1,12.5,0,3,0,21.6,,10.6,1.9,0,0,0,0,84.599998,15.4,0,0,0,0,,,,,,,12.5,36464.551,2917.8899,.83,.91,-.03,8.34,8.34,.61,.82,.86000001,.82999998,.81,.07,.95999998,0,.04,.97,.77,.02,.64,1,0,matched (3)
53262,2016,53262-2016,PO,BO1,Ver. Schol. m.d. Bijb. te Veen,843606,152492,81318,140587,1181466,.70999998,.13,.07,.12,51188,51188,11,5208,13613,7642,755,3527,52756,48595,1254,41028,166316,2329,2329,Ver. tot Stg. en Instandh. v. Schol. met de Bijb. te Veen,4261,1,266,1,277.10001,1,0,0,0,0,0,0,0,0,,18.5,1.1,13.5,0,3.9000001,0,19.700001,,12.6,.89999998,0,0,0,0,93.300003,6.6999998,0,0,0,0,,,,,,,13.52,39339.031,2909.24,.76,.86,-.08,5.39,5.39,.5,.65,.94,.88,.81,.079999998,.94,.03,.04,.85,.61,0,.54,1,0,matched (3)
53406,2012,53406-2012,PO,BO1,Stg. Onderw. St. Willibrordus,894161,180039,123123,20210,1158486,.76999998,.16,.11,.02,57959,57959,,9731,15516,28400,2605,129247,200499,38703,57175,58278,154156,1733,1733,Stichting Katholiek Onderwijs St. Willibrordus,6674,1,291,1,294.29999,1,0,0,0,0,0,0,0,0,,18.1,2,14.7,0,1.4,0,19.799999,,11.4,3.2,0,0,0,0,77.900002,22.1,0,0,0,0,,,,,,,11.17,32662.83,2924.1799,.76,.85,-.12,4.73,4.73,.31,.47,.87,.82999998,.74000001,.050000001,.94999999,.02,.13,.62,.47,.03,.35,1,0,matched (3)
53406,2013,53406-2013,PO,BO1,Stg. Onderw. St. Willibrordus,845471,168935,125250,15184,1125922,.75,.15000001,.11,.0099999998,48909,48909,,9261,21702,28498,1397,10706,86564,38376,58556,19614,116546,1792,1792,Stichting Katholiek Onderwijs St. Willibrordus,6674,1,275,1,282.20001,1,0,0,0,0,0,0,0,0,,18,2,15.2,0,.80000001,0,18.1,,12,3.2,0,0,0,0,78.599998,21.4,0,0,0,0,,,,,,,15.2,46638.641,3068.72,.78,.88,.03,5.59,5.59,.31,.5,.82999998,.80000001,.81999999,.059999999,.95999998,.01,.06,.64,.5,.04,.35,1,0,matched (3)
53406,2014,53406-2014,PO,BO1,Stg. Onderw. St. Willibrordus,826213,189836,118019,25223,1141805,.72000003,.17,.1,.02,45461,45461,,12562,15424,28651,1646,2795,71078,38583,57618,29340,125541,3146,3146,Stichting Katholiek Onderwijs St. Willibrordus,6674,1,268,1,276.39999,1,0,0,0,0,0,0,0,0,,18.5,2.7,15,0,.80000001,0,17.9,,10.7,4.1999998,0,0,0,0,71.699997,28.299999,0,0,0,0,58,40,2,0,0,0,14.99,47120.371,3143.3501,.75,.86,-.06,5.03,5.03,.29,.48,.91000003,.88,.82999998,.07,.97000003,.01,.05,.63,.48,.01,.35,1,0,matched (3)
53406,2015,53406-2015,PO,BO1,Stg. Onderw. St. Willibrordus,784828,176186,96456,24956,1096753,.72000003,.16,.090000004,.02,43888,43888,,7268,17858,29266,1328,770,66490,22457,35181,11073,85700,2408,2408,Stichting Katholiek Onderwijs St. Willibrordus,6674,1,260,1,269.60001,1,0,0,0,0,0,0,0,0,,16.4,1.7,13.9,0,.89999998,0,18.799999,,9.6000004,4.1999998,0,0,0,0,69.400002,30.6,0,0,0,0,,,,,,,13.86,45127.328,3256.1799,.74,.87,-.02,5.38,5.38,.29,.47,.88,.87,.85000002,.079999998,.99000001,0,.05,.63,.47,0,.37,1,0,matched (3)
53406,2016,53406-2016,PO,BO1,Stg. Onderw. St. Willibrordus,798856,104165,93167,,1049908,.75999999,.1,.090000004,0,43524,43524,,4503,18925,29548,2990,1045,69658,34764,,48402,131430,5929,5929,Stichting Katholiek Onderwijs St. Willibrordus,6674,1,247,1,257.79999,1,0,0,0,0,0,0,0,0,,16.4,1.7,13.8,0,.89999998,0,17.9,,9.3999996,4.4000001,0,0,0,0,68.199997,31.799999,0,0,0,0,,,,,,,13.81,47677.27,3452.05,.72,.87,-.03,5.36,5.36,.27,.44,.85000002,.82999998,.81,.090000004,.98000002,0,.05,.61,.44,.03,.36,1,0,matched (3)
53444,2012,53444-2012,PO,BO1,Stg. Kath. Onderw. Bussum e.o.,919374,198785,126973,,1237013,.74000001,.16,.1,0,34399,34399,,6706,19075,37408,2209,5726,87111,43049,38153,33148,114350,3000,3000,Stichting Kathol. Onderw. Bussum e.o.,1404,1,295,1,321.10001,1.1,0,0,0,0,0,0,0,0,,18.9,2,15.5,0,1.5,0,19.1,,12.8,2.7,0,0,0,0,82.699997,17.299999,0,0,0,0,,,,,,,15.46,48762.012,3154.77,.53,.78,-.06,3.18,3.18,.1,.22,.93000001,.89999998,.83999997,.1,.95999998,.02,.06,.41,.13,.01,.2,1,0,matched (3)
53444,2013,53444-2013,PO,BO1,Stg. Kath. Onderw. Bussum e.o.,906563,200859,132594,,1228488,.74000001,.16,.11,0,31784,31784,,3027,23013,35760,1085,2466,81338,30283,34967,27646,92896,3192,3192,Stichting Kathol. Onderw. Bussum e.o.,1404,1,292,1,310.89999,1.1,0,0,0,0,0,0,0,0,,19.200001,2,15.7,0,1.6,0,18.6,,12,3.7,0,0,0,0,76.599998,23.4,0,0,0,0,,,,,,,15.69,50278.32,3205.24,.5,.74,.01,3.07,3.07,.13,.22,.88999999,.85000002,.86000001,.11,.94999999,.02,.06,.44,.14,0,.23,1,0,matched (3)
53444,2014,53444-2014,PO,BO1,Stg. Kath. Onderw. Bussum e.o.,917931,219190,133925,2078,1236801,.74000001,.18000001,.11,0,29610,29610,,3463,14574,37100,2906,1211,67854,32795,35690,19447,87932,4322,4322,Stichting Kathol. Onderw. Bussum e.o.,1404,1,297,1,320.70001,1.1,0,0,0,0,0,0,0,0,,19.6,2,16.1,0,1.6,0,18.5,,12.4,3.7,0,0,0,0,77.099998,22.9,0,0,0,0,58,40,2,0,0,0,16.059999,52317.281,3258,.51,.77,-.02,3.23,3.23,.12,.21,.94,.88999999,.87,.11,.94999999,.01,.05,.42,.13,.01,.22,1,0,matched (3)
53444,2015,53444-2015,PO,BO1,Stg. Kath. Onderw. Bussum e.o.,1270129,,,,1244395,1.02,0,0,0,32676,32676,,7043,15414,36535,5425,5894,86298,33378,33341,18576,85295,3316,3316,Stichting Kathol. Onderw. Bussum e.o.,1404,1,301,1,322.60001,1.1,0,0,0,0,0,0,0,0,,19.4,2,16.5,0,.80000001,0,18.200001,,13,3.5,0,0,0,0,78.599998,21.4,0,0,0,0,,,,,,,16.52,54324.199,3287.95,.54,.78,.01,3.35,3.35,.11,.21,.88,.85000002,.86000001,.1,.97000003,.02,.06,.39,.17,.02,.21,1,0,matched (3)
53444,2016,53444-2016,PO,BO1,Stg. Kath. Onderw. Bussum e.o.,1263553,,,,1253653,1.01,0,0,0,33973,33973,,11735,17759,36973,2368,806,97141,32222,40393,15768,88383,2814,2814,Stichting Kathol. Onderw. Bussum e.o.,1404,1,306,1,330,1.1,0,0,0,0,0,0,0,0,,18.700001,2,15.8,0,.80000001,0,19.299999,,12.3,3.5,0,0,0,0,77.599998,22.4,0,0,0,0,,,,,,,15.82,53426.531,3377.47,.53,.78,.04,3.61,3.61,.16,.24,.83999997,.81999999,.85000002,.11,.98000002,.01,.07,.45,.21,.01,.26,1,0,matched (3)
53730,2012,53730-2012,PO,BO1,Stg. Best. RK Sch. Schalkhaar,1408281,267022,181724,,1819802,.76999998,.15000001,.1,0,72493,72493,771,10164,22973,51350,2309,381,87949,60624,42023,87222,189869,,,Stichting Bestuur R.K. Scholen te Schalkhaar,7433,1,400,1,414.39999,1,0,0,0,0,0,0,0,0,,25,2,20.200001,0,2.8,0,19.799999,,16,4.1999998,0,0,0,0,79.400002,20.6,0,0,0,0,,,,,,,20.200001,62304.711,3083.8601,.86,.9,.04,4.52,4.52,.37,.67,1.05,.81,.83999997,.029999999,.76999998,.05,.05,.64,.11,.03,.27,1,0,matched (3)
53730,2013,53730-2013,PO,BO1,Stg. Best. RK Sch. Schalkhaar,1168300,243693,171980,221,1595129,.73000002,.15000001,.11,0,74738,74738,642,9215,30622,38934,2834,1569,83817,55692,45201,68439,169332,,,Stichting Bestuur R.K. Scholen te Schalkhaar,7433,1,406,1,420.39999,1,0,0,0,0,0,0,0,0,,25.9,1,21.4,0,3.4000001,0,19,,17,4.4000001,0,0,0,0,79.5,20.5,0,0,0,0,,,,,,,21.41,65970.422,3081.29,.88,.92,.08,6.46,6.46,.41,.78,.86000001,.76999998,.82999998,.029999999,.88999999,.04,.05,.74,.2,.02,.4,1,0,matched (3)
53730,2014,53730-2014,PO,BO1,Stg. Best. RK Sch. Schalkhaar,1207756,279958,171276,,1636861,.74000001,.17,.1,0,74929,74929,372,9262,26797,14812,2317,1938,59498,62025,36278,87757,186059,736,736,Stichting Bestuur R.K. Scholen te Schalkhaar,7433,1,429,1,439.20001,1,0,0,0,0,0,0,0,0,,27.9,1,22.6,0,4.3000002,0,19,,15.7,6.9000001,0,0,0,0,69.300003,30.700001,0,0,0,0,58,40,2,0,0,0,22.6,71388.492,3159.01,.89,.9300000000000001,.03,6.41,6.41,.49,.84,.89999998,.81999999,.83999997,.029999999,.91000003,.04,.04,.79,.24,0,.37,1,0,matched (3)
53730,2015,53730-2015,PO,BO1,Stg. Best. RK Sch. Schalkhaar,1325739,297350,161198,,1721340,.76999998,.17,.090000004,0,74368,74368,,13867,19413,18275,2296,361,124709,69549,,86918,189226,1575,1575,Stichting Bestuur R.K. Scholen te Schalkhaar,7433,1,423,1,427.20001,1,0,0,0,0,0,0,0,0,,27.9,3.9000001,19.4,0,4.5,0,21.799999,,15.4,3.0999999,.80000001,0,0,0,79.400002,16.200001,4.4000001,0,0,0,,,,,,,19.41,61653.762,3176.47,.84,.9,.02,5.14,5.14,.47,.8,.87,.80000001,.81999999,.050000001,.92000002,.02,.07,.82,.26,.02,.39,1,0,matched (3)
53730,2016,53730-2016,PO,BO1,Stg. Best. RK Sch. Schalkhaar,1312446,234872,150443,,1712081,.76999998,.14,.090000004,0,75513,75513,,5601,20704,17968,2804,615,79242,62501,,66587,164381,1622,1622,Stichting Bestuur R.K. Scholen te Schalkhaar,7433,1,425,1,427.10001,1,0,0,0,0,0,0,0,0,,27.200001,3.9000001,18.5,0,4.8000002,0,23,,13.5,4.0999999,.80000001,0,0,0,73.099998,22.299999,4.5999999,0,0,0,,,,,,,18.450001,62217.789,3371.6499,.85,.92,.03,6.28,6.28,.51,.85,.87,.81999999,.83999997,.07,.94999999,0,.05,.87,.3,.02,.45,1,0,matched (3)
53860,2012,53860-2012,PO,BO3,Stg. KOC/KBS Bisschop Bekkers,1286425,297310,176663,44865,1863120,.69,.16,.090000004,.02,85222,85222,,24803,36919,61239,3041,2147,128148,102201,72115,102727,277044,,,Stg. K.O. Centrale Groningen/ KBS Bisschop Bekkers,9742,0,403,1,460.29999,1.1,0,0,0,0,0,0,0,0,,27,1.8,21,0,4.3000002,0,19.200001,,17,4,0,0,0,0,80.900002,19.1,0,0,0,0,,,,,,,20.959999,67464.539,3218.1299,.72,.8100000000000001,.09,2.93,2.93,.09,.45,.87,.73000002,.79000002,.059999999,.83999997,.12,.06,.45,.31,.04,.17,2,0,matched (3)
53860,2013,53860-2013,PO,BO3,Stg. KOC/KBS Bisschop Bekkers,1303641,283984,191214,96266,1874928,.69999999,.15000001,.1,.050000001,93608,93608,,25811,45832,61985,4182,4073,141883,89477,97447,100027,286951,,,Stg. K.O. Centrale Groningen/ KBS Bisschop Bekkers,9742,0,425,1,495.79999,1.2,0,0,0,0,0,0,0,0,,26.4,1.8,19.700001,0,4.8000002,0,21.5,,15.9,3.9000001,0,0,0,0,80.5,19.5,0,0,0,0,,,,,,,19.75,64205.77,3251.0601,.72,.8100000000000001,.04,2.53,2.53,.11,.5,.83999997,.75,.77999997,.059999999,.89999998,.04,.07,.52,.36,.04,.18,2,.070710681,matched (3)
53860,2014,53860-2014,PO,BO3,Stg. KOC/KBS Bisschop Bekkers,1219615,296029,184764,236294,1978345,.62,.15000001,.090000004,.12,101479,101479,6073,10014,43617,62581,3761,4357,239982,94301,94796,86183,275281,1346,1347,Stg. K.O. Centrale Groningen/ KBS Bisschop Bekkers,9742,0,463,1,517.90002,1.1,0,0,0,0,0,0,0,0,,25.5,1.8,18.299999,0,5.4000001,0,25.299999,,14.4,3.9000001,0,0,0,0,78.900002,21.1,0,0,0,0,58,40,2,0,0,0,18.290001,58606.41,3205.1499,.74,.86,.02,3.05,3.05,.12,.49,.82999998,.75,.75999999,.079999998,.89999998,.05,.1,.51,.36,.04,.19,2,.070710681,matched (3)
53860,2015,53860-2015,PO,BO3,Stg. KOC/KBS Bisschop Bekkers,1466940,339851,175785,164793,2213387,.66000003,.15000001,.079999998,.07,108801,108801,424,11348,61031,80098,3660,7221,259841,102023,,120957,356593,2185,3153,Stg. K.O. Centrale Groningen/ KBS Bisschop Bekkers,9742,0,504,2,533.70001,1.1,0,0,0,0,0,0,0,0,,35.099998,2,24.799999,0,8.3999996,0,20.4,,17.799999,6.9000001,0,0,0,0,72,28,0,0,0,0,,,,,,,24.76,77807.969,3142.97,.72,.86,-.02,2.77,2.77,.07,.43,.83999997,.76999998,.75,.090000004,.91000003,.06,.1,.46,.31,.04,.15,2,0,matched (3)
53860,2016,53860-2016,PO,BO3,Stg. KOC/KBS Bisschop Bekkers,1622205,366639,182611,203663,2394870,.68000001,.15000001,.079999998,.090000004,125664,125664,212,13353,66783,82794,3075,8238,245293,116011,,139509,351147,2251,2251,Stg. K.O. Centrale Groningen/ KBS Bisschop Bekkers,9742,0,532,2,559.29999,1.1,0,0,0,0,0,0,0,0,,37.700001,2,29.700001,0,6.0999999,0,17.9,,21.700001,7.9000001,0,0,0,0,73.300003,26.700001,0,0,0,0,,,,,,,29.65,95203.531,3210.7,.69,.82,-.01,2.03,2.03,.04,.39,.85000002,.77999997,.76999998,.07,.92000002,.05,.09,.44,.26,.04,.1,2,.70710677,matched (3)
55238,2012,55238-2012,PO,BO5,Stichting Sarkon,13366165,4617041,,138931,18150141,.74000001,.25,0,.0099999998,617307,617307,128605,302059,280919,402722,23563,324531,1462399,557749,977084,239228,1774061,30286,30286,Stichting Sarkon,1784,0,4729,3,4897.6001,1,0,0,0,0,0,0,0,0,,267.10001,24,227.5,0,15.6,0,20.799999,,200.5,25.4,1.6,0,0,0,88.099998,11.2,.69999999,0,0,0,,,,,,,227.53999,679811.13,2987.6399,.53,.62,-.02,1.76,1.76,.14,.28,.88999999,.85000002,.81999999,.050000001,.94999999,.03,.07,.53,.27,.03,.15,19,.76815265,matched (3)
55238,2013,55238-2013,PO,BO5,Stichting Sarkon,13026019,4668725,,314559,17704412,.74000001,.25999999,0,.02,660709,660709,50702,300918,296891,416041,20782,551783,1637117,614688,1120913,175662,1911263,22506,22506,Stichting Sarkon,1784,0,4699,3,4850.5,1,0,0,0,0,0,0,0,0,,250.5,21.6,216.8,0,12.1,0,21.700001,,192.7,23,1.2,0,0,0,88.900002,10.6,.5,0,0,0,,,,,,,216.84,654336,3017.55,.66,.74,.04,2.54,2.54,.16,.3,.82999998,.77999997,.81,.039999999,.94999999,.03,.07,.46,.3,.04,.19,19,.71061295,matched (3)
55238,2014,55238-2014,PO,BO5,Stichting Sarkon,12863174,2931518,1919521,754779,18292410,.69999999,.16,.1,.039999999,748143,748143,64090,235739,246889,435833,21757,516622,1520930,298013,1015050,180381,1493444,12100,21175,Stichting Sarkon,1784,0,4658,3,4796.2998,1,0,0,0,0,0,0,0,0,,257.70001,20,224.3,0,13.4,0,20.799999,,176.3,46.900002,1.2,0,0,0,78.599998,20.9,.5,0,0,0,58,40,2,0,0,0,224.31,684302.5,3050.74,.69,.78,-.01,2.79,2.79,.15,.31,.88,.83999997,.82999998,.039999999,.94999999,.03,.07,.45,.3,.04,.18,19,1.1809651,matched (3)
