BEVOEGD_GEZAGNUMMER,JAAR,Key,BEVOEGD_GEZAGNAAM,POSTCODE_BEVOEGD_GEZAG,EENPITTER,AANTAL_LEERLINGEN,CATEGORIE_BESTUUROMVANG,AANTAL_GEWICHTLEERLINGEN,GEMIDDELD_LEERLINGGEWICHT,AANDEEL_APCG_LEERLINGEN,AANDEEL_LWOO_LEERLINGEN,AANTAL_VOLTIJDLEERLINGEN,AANTAL_DEELTIJDLEERLINGEN,AANTAL_LEERLINGEN_VBO_GROEN,AANTAL_BOL_LEERLINGEN,AANTAL_BOL_DEELTIJDLEERLINGEN,AANTAL_BBL_LEERLINGEN,AANDEEL_LEERLINGEN_RANDSTAD,OMVANG_FORMATIE_TOTAAL,OMVANG_FORMATIE_MANAGER,OMVANG_FORMATIE_OP,OMVANG_FORMATIE_LIO,OMVANG_FORMATIE_OOP_OBP,OMVANG_FORMATIE_ONBEKEND,LEERLING_LERAAR_RATIO,GEWOGEN_DEELNEMER_LERAAR_RATIO,OMVANG_FORMATIE_OP_LA,OMVANG_FORMATIE_OP_LB,OMVANG_FORMATIE_OP_LC,OMVANG_FORMATIE_OP_LD,OMVANG_FORMATIE_OP_LE,OMVANG_FORMATIE_OP_OVERIG,AANDEEL_FORMATIE_OP_LA,AANDEEL_FORMATIE_OP_LB,AANDEEL_FORMATIE_OP_LC,AANDEEL_FORMATIE_OP_LD,AANDEEL_FORMATIE_OP_LE,AANDEEL_FORMATIE_OP_OVERIG,STREEFPERCENTAGE_FORMATIE_OP_LA,STREEFPERCENTAGE_FORMATIE_OP_LB,STREEFPERCENTAGE_FORMATIE_OP_LC,STREEFPERCENTAGE_FORMATIE_OP_LD,STREEFPERCENTAGE_FORMATIE_OP_LE,STREEFPERCENTAGE_FORMATIE_OP_OVERIG,OMVANG_FORMATIE_OP_BRUTSAL,LOONSOM_OP_BRUTSAL,GEMIDDELDE_LOONSOM_OP_BRUTSAL,Solvabiliteit I(%),Solvabiliteit II(%),Rentabiliteit(%),Liquiditeit (current ratio)(%),Liquiditeit (quick ratio)(%),Weerstandsvermogen exclusief materile vaste activa(%),Weerstandsvermogen(%),Personeelslasten / rijksbijdragen(%),Personeelslasten / totaal baten plus financile baten(%),Personeelslasten / totaal lasten plus financile lasten(%),Voorzieningen / totaal baten plus financile baten(%),Rijksbijdragen / totaal baten plus financile baten(%),Overige overheidsbijdragen en -subsidies / totaal baten plus financile baten(%),Huisvestingsratio(%),Kapitalisatiefactor(%),Algemene reserve / totaal baten plus financile baten,Investeringen inventaris en apparatuur / totaal baten plus financile baten(%),Netto werkkapitaal(%),Aantal instellingen,Variatie in LB
40400,2016,40400-2016,Stichting Islamitische Scholen El-Amal,1064,0,1161,2,1497,1.3,0,0,0,0,0,0,0,0,,92,7.6,54.8,0,29.5,0,21.2,,41.8,13,0,0,0,0,76.3,23.7,0,0,0,0,,,,,,,54.85,165102.55,3010.3,0.39,0.43,0.03,0.74,0.74,-0.05,0.10,0.82,0.76,0.79,0.01,0.93,0.06,0.08,0.21,0.09,0.03,-0.04,2,2.969848481
40400,2017,40400-2017,Stichting Islamitische Scholen El-Amal,1064,0,1293,2,1642.8,1.3,0,0,0,0,0,0,0,0,,94.3,7.8,55,0,31.6,0,23.5,,42.8,12.1,0,0,0,0,77.9,22.1,0,0,0,0,,,,,,,54.96,166144.46,3023.13,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2,1.48492424
40419,2012,40419-2012,"Stg. tot het verstr. ond. GG, uitg. Geref. in Ned. Barneveld",3771,1,682,2,736.3,1.1,0,0,0,0,0,0,0,0,,48.2,2.1,37.8,0,8.4,0,18.1,,30.2,7.6,0,0,0,0,80,20,0,0,0,0,,,,,,,37.75,109233.57,2893.59,0.73,0.78,-0.01,3.43,3.43,0.32,0.44,0.92,0.84,0.83,0.03,0.92,0.01,0.04,0.59,0.04,0.02,0.33,1,0
40419,2013,40419-2013,"Stg. tot het verstr. ond. GG, uitg. Geref. in Ned. Barneveld",3771,1,706,2,761.8,1.1,0,0,0,0,0,0,0,0,,44.5,1.1,36.9,0,6.5,0,19.1,,28.4,8.5,0,0,0,0,76.9,23.1,0,0,0,0,,,,,,,36.9,109622.24,2970.73,0.80,0.84,0.07,5.22,5.22,0.41,0.49,0.86,0.79,0.85,0.03,0.92,0.02,0.04,0.60,0.10,0.00,0.40,1,0
40419,2014,40419-2014,"Stg. tot het verstr. ond. GG, uitg. Geref. in Ned. Barneveld",3771,1,702,2,755.4,1.1,0,0,0,0,0,0,0,0,,45.8,1.1,37.4,0,7.3,0,18.7,,28.6,8.9,0,0,0,0,76.3,23.7,0,0,0,0,58,40,2,0,0,0,37.44,113864.84,3041.03,0.50,0.53,0.05,1.93,1.93,0.49,0.55,0.87,0.81,0.85,0.03,0.93,0.01,0.03,1.09,0.41,0.01,0.48,1,0
40419,2015,40419-2015,"Stg. tot het verstr. ond. GG, uitg. Geref. in Ned. Barneveld",3771,1,725,2,779.6,1.1,0,0,0,0,0,0,0,0,,47.8,1,38.3,0,8.5,0,18.9,,30.4,7.9,0,0,0,0,79.3,20.7,0,0,0,0,,,,,,,38.29,117958.32,3080.64,0.70,0.74,0.00,3.05,3.05,0.37,0.52,0.84,0.80,0.80,0.03,0.96,0.01,0.03,0.74,0.40,0.09,0.39,1,0
40419,2016,40419-2016,"Stg. tot het verstr. ond. GG, uitg. Geref. in Ned. Barneveld",3771,1,710,2,761.3,1.1,0,0,0,0,0,0,0,0,,48.6,1,40.4,0,7.2,0,17.6,,32.4,8,0,0,0,0,80.1,19.9,0,0,0,0,,,,,,,40.44,128826.48,3185.75,0.79,0.87,0.01,5.67,5.67,0.37,0.52,0.87,0.83,0.84,0.05,0.96,0.01,0.04,0.65,0.38,0.01,0.41,1,0
40419,2017,40419-2017,"Stg. tot het verstr. ond. GG, uitg. Geref. in Ned. Barneveld",3771,1,724,2,776.8,1.1,0,0,0,0,0,0,0,0,,49.9,1,41.3,0,7.6,0,17.5,,33.5,7.8,0,0,0,0,81.2,18.8,0,0,0,0,,,,,,,41.26,133230.46,3229.3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1,0
40470,2012,40470-2012,Stichting Rijdende School,4191,0,60,1,0,0,0,0,0,0,0,0,0,0,,26.4,1,25.4,0,0,0,2.4,,17.7,7.7,0,0,0,0,69.7,30.3,0,0,0,0,,,,,,,25.44,81795.6,3215.15,0.86,0.92,-0.02,6.83,6.83,0.45,0.90,0.82,0.80,0.78,0.06,0.98,0.00,0.04,1.05,0.16,0.01,0.50,11,3.85
40470,2013,40470-2013,Stichting Rijdende School,4191,0,17,1,0,0,0,0,0,0,0,0,0,0,,29.1,2,26.3,0,0.8,0,0.6,,16.1,10.2,0,0,0,0,61.1,38.9,0,0,0,0,,,,,,,26.27,85287.99,3246.82,0.86,0.92,-0.01,6.73,6.73,0.38,0.86,0.79,0.79,0.77,0.06,1.00,0.00,0.04,1.00,0.16,0.01,0.45,11,0
40470,2014,40470-2014,Stichting Rijdende School,4191,0,17,1,0,0,0,0,0,0,0,0,0,0,,29.5,2,26.7,0,0.8,0,0.6,,16.5,9.2,1,0,0,0,61.8,34.4,3.7,0,0,0,58,40,2,0,0,0,26.74,89161.23,3334.29,0.83,0.92,-0.07,6.07,6.07,0.32,0.81,0.85,0.85,0.79,0.08,1.00,0.00,0.03,0.97,0.16,0.03,0.40,11,0
40470,2015,40470-2015,Stichting Rijdende School,4191,0,17,1,0,0,0,0,0,0,0,0,0,0,,29.7,2,27.7,0,0,0,0.6,,18.5,8.2,1,0,0,0,66.8,29.6,3.6,0,0,0,,,,,,,27.74,93036.19,3353.78,0.86,0.92,0.00,5.89,5.89,0.31,0.77,0.81,0.80,0.79,0.05,0.99,0.00,0.03,0.89,0.15,0.01,0.36,11,0
40470,2016,40470-2016,Stichting Rijdende School,4191,0,17,1,0,0,0,0,0,0,0,0,0,0,,26.9,1,25.9,0,0,0,0.7,,15.1,9.8,1,0,0,0,58.3,37.8,3.9,0,0,0,,,,,,,25.94,90373.81,3483.86,0.87,0.92,0.05,7.02,7.02,0.39,0.80,0.78,0.77,0.81,0.05,0.99,0.00,0.03,0.92,0.15,0.01,0.43,11,0
40470,2017,40470-2017,Stichting Rijdende School,4191,0,17,1,0,0,0,0,0,0,0,0,0,0,,26.3,1,25.3,0,0,0,0.7,,15.4,8.9,1,0,0,0,60.9,35.2,4,0,0,0,,,,,,,25.3,87791.2,3470.01,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,11,0
40508,2012,40508-2012,Stichting Prohles,2225,0,3580,3,3821.8,1.1,0,0,0,0,0,0,0,0,,205.1,20.1,169.5,0,15.5,0,21.1,,141.4,27.1,1,0,0,0,83.4,16,0.6,0,0,0,,,,,,,167.47,515840.34,3080.15,0.70,0.81,0.02,2.72,2.72,0.16,0.29,0.87,0.83,0.84,0.05,0.95,0.00,0.04,0.36,0.17,0.01,0.14,12,2.013740677
40508,2013,40508-2013,Stichting Prohles,2225,0,3572,3,3794.3,1.1,0,0,0,0,0,0,0,0,,207.5,22.1,170.7,0,14.8,0,20.9,,142.4,27.3,1,0,0,0,83.4,16,0.6,0,0,0,,,,,,,170.67,526591.45,3085.38,0.71,0.83,0.06,3.67,3.67,0.22,0.34,0.80,0.76,0.81,0.06,0.96,0.00,0.07,0.43,0.22,0.01,0.22,12,1.974438931
40508,2014,40508-2014,Stichting Prohles,2225,0,3525,3,3752.1,1.1,0,0,0,0,0,0,0,0,,205.3,21.8,168.7,0,14.8,0,20.9,,135.8,31.9,1,0,0,0,80.5,18.9,0.6,0,0,0,58,40,2,0,0,0,168.68,527107.58,3124.83,0.71,0.83,0.01,3.89,3.89,0.24,0.37,0.87,0.83,0.84,0.06,0.96,0.01,0.05,0.46,0.15,0.02,0.24,12,2.202254355
40508,2015,40508-2015,Stichting Prohles,2225,0,3557,3,3769.1,1.1,0,0,0,0,0,0,0,0,,208,21.3,170,0,16.7,0,20.9,,134.4,33.9,1.7,0,0,0,79.1,20,1,0,0,0,,,,,,,170.04,539939.54,3175.37,0.72,0.84,0.03,3.97,3.97,0.25,0.38,0.85,0.81,0.83,0.06,0.96,0.01,0.06,0.48,0.10,0.01,0.25,12,2.343786111
40508,2016,40508-2016,Stichting Prohles,2225,0,3551,3,3752.9,1.1,0,0,0,0,0,0,0,0,,212.4,21.5,175.6,0,15.3,0,20.2,,138,36,1.7,0,0,0,78.6,20.5,1,0,0,0,,,,,,,175.62,572359.1,3258.99,0.77,0.85,0.03,4.36,4.36,0.26,0.39,0.84,0.81,0.83,0.04,0.96,0.00,0.06,0.47,0.09,0.00,0.26,12,1.972461929
40508,2017,40508-2017,Stichting Prohles,2225,0,3490,3,3672.1,1.1,0,0,0,0,0,0,0,0,,213,22.9,174.6,0,15.5,0,20,,140,34,0.7,0,0,0,80.2,19.4,0.4,0,0,0,,,,,,,174.61,566745.17,3245.8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,12,1.780768476
40514,2012,40514-2012,Stichting De Kosmos,3812,1,332,1,334.1,1,0,0,0,0,0,0,0,0,,19,0.9,14.9,1,2.2,0,22.3,,12,2.9,0,0,0,0,80.6,19.4,0,0,0,0,,,,,,,8.74,23584.09,2699.43,0.61,0.74,-0.03,2.33,2.33,0.13,0.33,0.91,0.82,0.79,0.07,0.90,0.00,0.07,0.48,0.30,0.01,0.18,1,0
40514,2013,40514-2013,Stichting De Kosmos,3812,1,332,1,333.5,1,0,0,0,0,0,0,0,0,,18.6,0.9,15.4,0,2.2,0,21.5,,12.3,3.1,0,0,0,0,79.8,20.2,0,0,0,0,,,,,,,15.42,45165.34,2929.96,0.68,0.77,0.09,3.06,3.06,0.23,0.38,0.83,0.76,0.83,0.05,0.92,0.02,0.07,0.50,0.37,0.00,0.26,1,0
40514,2014,40514-2014,Stichting De Kosmos,3812,1,341,1,342.2,1,0,0,0,0,0,0,0,0,,17.4,1.6,13.6,0,2.2,0,25.1,,8.8,4.7,0,0,0,0,65.1,34.9,0,0,0,0,58,40,2,0,0,0,13.57,41843.78,3082.69,0.72,0.80,0.03,3.64,3.64,0.28,0.41,0.88,0.80,0.82,0.04,0.91,0.01,0.07,0.52,0.40,0.01,0.30,1,0
40514,2015,40514-2015,Stichting De Kosmos,3812,1,343,1,344.5,1,0,0,0,0,0,0,0,0,,18.3,1.5,14.6,0,2.2,0,23.4,,9.3,5.3,0,0,0,0,63.4,36.6,0,0,0,0,,,,,,,14.63,46147.93,3154.14,0.73,0.78,0.04,3.57,3.57,0.33,0.43,0.81,0.76,0.80,0.03,0.94,0.00,0.08,0.55,0.42,0.00,0.33,1,0
40514,2016,40514-2016,Stichting De Kosmos,3812,1,338,1,339.5,1,0,0,0,0,0,0,0,0,,17.9,0.8,14.9,0,2.2,0,22.7,,8.3,6.6,0,0,0,0,55.8,44.2,0,0,0,0,,,,,,,14.92,50130.55,3359.75,0.75,0.76,0.08,3.34,3.34,0.42,0.56,0.74,0.72,0.78,0.01,0.97,0.00,0.05,0.74,0.55,0.00,0.42,1,0
40514,2017,40514-2017,Stichting De Kosmos,3812,1,333,1,334.5,1,0,0,0,0,0,0,0,0,,17.5,0.8,14.9,0,1.9,0,22.4,,8.4,6.4,0,0,0,0,56.6,43.4,0,0,0,0,,,,,,,14.87,50141.87,3371.43,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1,0
40517,2012,40517-2012,Lowys Porquinstichting,4624,0,6459,3,7157.4,1.1,0,0,0,0,0,0,0,0,,408.7,43.7,345.9,0,19.2,0,18.7,,294.3,51.6,0,0,0,0,85.1,14.9,0,0,0,0,,,,,,,162.82,466988.6,2868.09,0.65,0.77,0.03,2.89,2.89,0.15,0.29,0.86,0.81,0.83,0.05,0.95,0.01,0.06,0.40,0.22,0.02,0.19,29,4.237530728
40517,2013,40517-2013,Lowys Porquinstichting,4624,0,6325,3,6949.3,1.1,0,0,0,0,0,0,0,0,,400.9,38.6,342.2,0,20.1,0,18.5,,279.5,62.7,0,0,0,0,81.7,18.3,0,0,0,0,,,,,,,342.16,1058400.53,3093.27,0.70,0.79,0.07,3.53,3.53,0.22,0.36,0.82,0.77,0.83,0.05,0.94,0.01,0.06,0.47,0.26,0.02,0.26,29,3.474091511
40517,2014,40517-2014,Lowys Porquinstichting,4624,0,6183,3,6766.5,1.1,0,0,0,0,0,0,0,0,,406.8,38.9,348.1,0,19.8,0,17.8,,276.1,71.2,0.8,0,0,0,79.3,20.4,0.2,0,0,0,58,40,2,0,0,0,348.06,1086221.12,3120.8,0.76,0.81,0.03,3.76,3.76,0.24,0.41,0.85,0.81,0.83,0.03,0.95,0.01,0.06,0.49,0.35,0.04,0.27,29,3.312134744
40517,2015,40517-2015,Lowys Porquinstichting,4624,0,6047,3,6571.4,1.1,0,0,0,0,0,0,0,0,,386.2,36.6,329.8,0,19.8,0,18.3,,249.2,79.8,0.8,0,0,0,75.6,24.2,0.2,0,0,0,,,,,,,329.77,1051325.39,3188.06,0.76,0.83,-0.01,3.90,3.90,0.23,0.40,0.86,0.82,0.81,0.03,0.95,0.01,0.07,0.48,0.36,0.03,0.25,29,3.337518878
40517,2016,40517-2016,Lowys Porquinstichting,4624,0,5962,3,6419.8,1.1,0,0,0,0,0,0,0,0,,380.6,34.2,324.8,0,21.5,0,18.4,,238.7,85.3,0.8,0,0,0,73.5,26.3,0.2,0,0,0,,,,,,,324.82,1073003.62,3303.38,0.76,0.82,0.00,3.63,3.63,0.23,0.40,0.83,0.80,0.80,0.03,0.96,0.01,0.09,0.48,0.36,0.02,0.25,29,3.05620117
40517,2017,40517-2017,Lowys Porquinstichting,4624,0,5879,3,6344,1.1,0,0,0,0,0,0,0,0,,363.6,30.9,313.7,0,19,0,18.7,,229.2,83.5,1,0,0,0,73,26.6,0.3,0,0,0,,,,,,,313.7,1036912.08,3305.39,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,29,3.298220439
40524,2012,40524-2012,Stichting Kathol. Onderw. Tilburg ZO-,5017,0,1233,2,1473.6,1.2,0,0,0,0,0,0,0,0,,95.2,5.8,82.2,0,7.2,0,15,,64.1,18.2,0,0,0,0,77.9,22.1,0,0,0,0,,,,,,,82.21,254628.55,3097.39,0.34,0.51,0.00,1.47,1.47,0.00,0.12,0.84,0.77,0.77,0.06,0.92,0.03,0.08,0.34,0.12,0.01,0.07,5,1.156287162
40524,2013,40524-2013,Stichting Kathol. Onderw. Tilburg ZO-,5017,0,1217,2,1416.8,1.2,0,0,0,0,0,0,0,0,,82.5,5.8,71.3,0,5.4,0,17.1,,50.1,21.2,0,0,0,0,70.3,29.7,0,0,0,0,,,,,,,71.31,227837.2,3195.18,0.43,0.60,0.02,1.75,1.75,0.03,0.13,0.80,0.74,0.75,0.05,0.93,0.03,0.08,0.31,0.13,0.01,0.09,5,0.439317653
40524,2014,40524-2014,Stichting Kathol. Onderw. Tilburg ZO-,5017,0,1227,2,1409.4,1.1,0,0,0,0,0,0,0,0,,78.8,5.8,68.4,0,4.6,0,17.9,,47.7,20.6,0,0,0,0,69.8,30.2,0,0,0,0,58,40,2,0,0,0,68.39,219244.15,3205.9,0.48,0.71,0.00,2.55,2.55,0.04,0.15,0.83,0.76,0.77,0.07,0.92,0.03,0.10,0.31,0.15,0.01,0.12,5,0.541294744
40524,2015,40524-2015,Stichting Kathol. Onderw. Tilburg ZO-,5017,0,1257,2,1448.4,1.2,0,0,0,0,0,0,0,0,,80.7,5.8,69.8,0,5.1,0,18,,48.5,21.3,0,0,0,0,69.5,30.5,0,0,0,0,,,,,,,69.8,222268,3184.15,0.51,0.72,0.05,2.72,2.72,0.09,0.19,0.80,0.73,0.77,0.08,0.91,0.04,0.10,0.38,0.18,0.02,0.17,5,0.409878031
40524,2016,40524-2016,Stichting Kathol. Onderw. Tilburg ZO-,5017,0,1193,2,1343.6,1.1,0,0,0,0,0,0,0,0,,86.4,5.8,75.4,0,5.3,0,15.8,,51.2,24.2,0,0,0,0,67.9,32.1,0,0,0,0,,,,,,,75.39,245326.29,3254.07,0.55,0.75,0.04,2.94,2.94,0.11,0.22,0.80,0.74,0.77,0.08,0.92,0.05,0.09,0.41,0.20,0.03,0.19,5,1.434573107
40524,2017,40524-2017,Stichting Kathol. Onderw. Tilburg ZO-,5017,0,1173,2,1300.2,1.1,0,0,0,0,0,0,0,0,,84.2,5.9,72.8,0,5.5,0,16.1,,47.2,25.7,0,0,0,0,64.8,35.2,0,0,0,0,,,,,,,72.83,235402.87,3232.17,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5,1.021273715
40530,2012,40530-2012,Stichting voor Christelijk Onderwijs te Alphen aan den Rijn en omstreken,2404,0,2931,3,3144,1.1,0,0,0,0,0,0,0,0,,192,15.5,152.2,0,24.3,0,19.3,,125.5,21.4,5.3,0,0,0,82.4,14.1,3.5,0,0,0,,,,,,,76.89,227600.96,2960.07,0.44,0.59,-0.01,0.95,0.95,-0.02,0.15,0.90,0.85,0.84,0.05,0.95,0.00,0.06,0.25,0.10,0.02,-0.01,11,19.52687216
40530,2013,40530-2013,Stichting voor Christelijk Onderwijs te Alphen aan den Rijn en omstreken,2404,0,2830,3,3035.5,1.1,0,0,0,0,0,0,0,0,,192.8,13.4,154.2,0,25.2,0,18.4,,124.9,24.1,5.2,0,0,0,81,15.6,3.4,0,0,0,,,,,,,154.21,485966,3151.3,0.43,0.58,0.04,1.47,1.47,0.02,0.18,0.87,0.81,0.84,0.06,0.93,0.00,0.06,0.33,0.13,0.02,0.08,11,21.19511658
40530,2014,40530-2014,Stichting voor Christelijk Onderwijs te Alphen aan den Rijn en omstreken,2404,0,2836,3,3021.7,1.1,0,0,0,0,0,0,0,0,,188.5,15.1,151.5,0,21.9,0,18.7,,117.5,30,4,0,0,0,77.6,19.8,2.7,0,0,0,58,40,2,0,0,0,151.51,484718.87,3199.16,0.52,0.69,0.02,2.00,2.00,0.06,0.20,0.88,0.82,0.83,0.06,0.93,0.00,0.07,0.31,0.15,0.02,0.12,11,14.680504
40530,2015,40530-2015,Stichting voor Christelijk Onderwijs te Alphen aan den Rijn en omstreken,2404,0,2827,3,3001.9,1.1,0,0,0,0,0,0,0,0,,192.2,15.2,151.2,0,25.8,0,18.7,,116.4,30.9,4,0,0,0,77,20.4,2.6,0,0,0,,,,,,,151.19,489755.03,3239.33,0.55,0.72,0.03,2.41,2.41,0.09,0.22,0.83,0.80,0.82,0.07,0.96,0.00,0.09,0.35,0.16,0.02,0.16,11,17.98832344
40530,2016,40530-2016,Stichting voor Christelijk Onderwijs te Alphen aan den Rijn en omstreken,2404,0,2759,3,2912,1.1,0,0,0,0,0,0,0,0,,195.2,16.1,154.2,0,24.9,0,17.9,,119.3,31,3.9,0,0,0,77.4,20.1,2.5,0,0,0,,,,,,,154.23,517897.5,3357.97,0.58,0.75,0.04,2.94,2.94,0.14,0.25,0.83,0.80,0.84,0.08,0.97,0.00,0.07,0.41,0.21,0.02,0.21,11,4.443449384
40530,2017,40530-2017,Stichting voor Christelijk Onderwijs te Alphen aan den Rijn en omstreken,2404,0,2808,3,2964.3,1.1,0,0,0,0,0,0,0,0,,200.7,15.3,158.9,0,26.6,0,17.7,,118.5,36.9,3.5,0,0,0,74.6,23.2,2.2,0,0,0,,,,,,,158.87,534413.32,3363.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,11,4.933274467
40535,2012,40535-2012,Verenig. School met de Bijbel te Stolwijk,2821,1,206,1,210.5,1,0,0,0,0,0,0,0,0,,11.9,1.5,8.7,0,1.6,0,23.6,,8.3,0.5,0,0,0,0,94.7,5.3,0,0,0,0,,,,,,,8.74,25921.37,2965.29,0.87,0.92,0.03,11.47,11.47,0.81,0.92,0.87,0.83,0.82,0.05,0.96,0.00,0.06,1.05,0.21,0.01,0.84,1,0
40535,2013,40535-2013,Verenig. School met de Bijbel te Stolwijk,2821,1,208,1,213.7,1,0,0,0,0,0,0,0,0,,11.1,1.5,8.7,0,0.8,0,23.8,,8.3,0.5,0,0,0,0,94.7,5.3,0,0,0,0,,,,,,,8.74,26248.34,3002.69,0.86,0.90,0.05,8.95,8.95,0.82,0.92,0.83,0.79,0.83,0.05,0.95,0.01,0.05,1.07,0.26,0.01,0.83,1,0
40535,2014,40535-2014,Verenig. School met de Bijbel te Stolwijk,2821,1,198,1,202.8,1,0,0,0,0,0,0,0,0,,14.3,1.5,11.2,0,1.5,0,17.7,,10.7,0.5,0,0,0,0,95.1,4.9,0,0,0,0,58,40,2,0,0,0,11.2,32842.31,2932.11,0.86,0.93,0.05,11.92,11.92,0.87,0.96,0.81,0.76,0.79,0.07,0.94,0.01,0.08,1.12,0.31,0.03,0.89,1,0
40535,2015,40535-2015,Verenig. School met de Bijbel te Stolwijk,2821,1,198,1,201.3,1,0,0,0,0,0,0,0,0,,11.5,1.5,9.1,0,0.9,0,21.9,,8.4,0.6,0,0,0,0,93.3,6.7,0,0,0,0,,,,,,,9.05,26995.91,2982.55,0.85,0.93,0.04,12.46,12.46,0.89,0.98,0.79,0.76,0.78,0.09,0.96,0.01,0.09,1.15,0.64,0.01,0.95,1,0
40535,2016,40535-2016,Verenig. School met de Bijbel te Stolwijk,2821,1,195,1,198.9,1,0,0,0,0,0,0,0,0,,12,1.5,9.5,0,0.9,0,20.5,,9,0.5,0,0,0,0,94.6,5.4,0,0,0,0,,,,,,,9.52,29533.14,3102.71,0.87,0.93,0.00,12.33,12.33,0.91,1.00,0.81,0.78,0.78,0.07,0.96,0.01,0.08,1.15,0.67,0.00,0.95,1,0
40535,2017,40535-2017,Verenig. School met de Bijbel te Stolwijk,2821,1,186,1,188.7,1,0,0,0,0,0,0,0,0,,11.8,1.5,9.3,0,0.9,0,20.1,,8.8,0.5,0,0,0,0,94.5,5.5,0,0,0,0,,,,,,,9.27,28748.31,3102.39,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1,0
40540,2012,40540-2012,Protestants-Christelijke Schoolvereniging Voorschoten,2253,0,818,2,837.8,1,0,0,0,0,0,0,0,0,,46.6,4,40,0,2.6,0,20.5,,34.7,5.3,0,0,0,0,86.8,13.2,0,0,0,0,,,,,,,39.96,123434.62,3089.16,0.66,0.76,-0.01,2.46,2.46,0.33,0.59,0.87,0.82,0.79,0.09,0.94,0.02,0.08,0.89,0.40,0.12,0.31,3,0.665832812
40540,2013,40540-2013,Protestants-Christelijke Schoolvereniging Voorschoten,2253,0,841,2,867.4,1,0,0,0,0,0,0,0,0,,45.8,4,39,0,2.8,0,21.6,,32.8,6.1,0,0,0,0,84.2,15.8,0,0,0,0,,,,,,,38.99,121665.07,3120.03,0.67,0.77,0.01,2.44,2.44,0.31,0.58,0.84,0.79,0.80,0.09,0.95,0.01,0.08,0.86,0.40,0.04,0.28,3,1.05039675
40540,2014,40540-2014,Protestants-Christelijke Schoolvereniging Voorschoten,2253,0,849,2,872.7,1,0,0,0,0,0,0,0,0,,45.7,3.8,39.5,0,2.4,0,21.5,,32.6,6.9,0,0,0,0,82.6,17.4,0,0,0,0,58,40,2,0,0,0,39.51,125002.49,3163.84,0.73,0.86,0.00,3.94,3.94,0.33,0.58,0.84,0.81,0.80,0.11,0.96,0.01,0.07,0.79,0.41,0.00,0.32,3,1.609347694
40540,2015,40540-2015,Protestants-Christelijke Schoolvereniging Voorschoten,2253,0,846,2,871.2,1,0,0,0,0,0,0,0,0,,45.4,3.8,38.9,0,2.7,0,21.8,,28.4,10.5,0,0,0,0,72.9,27.1,0,0,0,0,,,,,,,38.88,125456.15,3226.5,0.71,0.88,0.00,4.72,4.72,0.32,0.55,0.80,0.77,0.77,0.13,0.97,0.01,0.10,0.77,0.40,0.01,0.34,3,0.6244998
40540,2016,40540-2016,Protestants-Christelijke Schoolvereniging Voorschoten,2253,0,877,2,905.5,1,0,0,0,0,0,0,0,0,,50.9,4.7,42,0,4.3,0,20.9,,31.6,10.5,0,0,0,0,75.1,24.9,0,0,0,0,,,,,,,42.02,138142.13,3287.22,0.68,0.85,0.00,4.36,4.36,0.34,0.53,0.81,0.77,0.77,0.14,0.96,0.02,0.09,0.78,0.39,0.01,0.38,3,0.655743852
40540,2017,40540-2017,Protestants-Christelijke Schoolvereniging Voorschoten,2253,0,865,2,892.6,1,0,0,0,0,0,0,0,0,,53,4.7,43.5,0,4.8,0,19.9,,33.5,10,0,0,0,0,77,23,0,0,0,0,,,,,,,43.51,142031.29,3264.58,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3,0.8326664
