Bevoegd Gezag,Sector,Groepering,Naam,Jaar,Key,Lonen en salarissen,Sociale lasten,Pensioenlasten,Lasten personeel niet in loondienst,Personeelslasten,Lonen en salarissen/totaal personeel,Sociale lasten/totaal personeel,Pensioenlasten/totaal personeel,Lasten personeel niet in loondienst/totaal personeel,Afschrijvingen op materiÔle vaste activa,Afschrijvingen,Huurlasten,Onderhoudslasten (klein onderhoud),Lasten voor energie en water,Schoonmaakkosten,Belastingen en heffingen,Overige (overige huisvestingslasten),Huisvestingslasten,Administratie- en beheerslasten,Inventaris en apparatuur,Overige (overige overige lasten),Overige lasten,Accountantshonoraria inzake het onderzoek van de jaarrekening,Accountantshonoraria
49960,PO,BO3,Ver. voor Gereform. Onderwijs,2013,49960-2013,"2,459,136","303,816","328,654",,"3,097,960",,,,,"129,665","129,665",,"71,196","76,880","23,088","4,699",,"175,863","106,626","174,518","53,605","334,749",,"16,652"
49960,PO,BO3,Ver. voor Gereform. Onderwijs,2014,49960-2014,"2,495,591","309,318","321,280",,"3,185,187",,,,,"126,907","126,907",,"75,832","60,743","7,057","3,682",,"147,314","99,990","128,676","48,915","277,581","4,836","4,836"
49960,PO,BO3,Ver. voor Gereform. Onderwijs,2015,49960-2015,"2,634,002","334,118","294,092","35,888","3,250,723",,,,,"124,357","124,357",,"33,620","63,682","54,727","4,317",,"348,201","108,005","28,188","56,498","306,095","4,139","4,139"
49960,PO,BO3,Ver. voor Gereform. Onderwijs,2016,49960-2016,"2,578,732","327,620","273,724","18,866","3,289,993",,,,,"136,444","136,444",,"43,425","62,709","65,637","3,578",,"304,208","107,516","24,980","64,285","331,870","4,356","4,356"
50104,PO,BO1,Ver. Basisond. te Ureterp,2012,50104-2012,"749,480","157,495","105,002","35,929","1,029,400",,,,,"52,226","52,226",,"16,789","11,761","18,439",432,630,"48,051","44,106","37,919","80,585","162,610",,
50104,PO,BO1,Ver. Basisond. te Ureterp,2013,50104-2013,"741,598","159,047","110,454","40,271","1,065,751",,,,,"48,707","48,707",,"22,217","14,246","21,091","2,227",780,"60,561","40,785","45,092","51,452","137,328",,
50104,PO,BO1,Ver. Basisond. te Ureterp,2014,50104-2014,"783,117","182,345","112,657","81,676","1,130,113",,,,,"44,693","44,693",,"2,551","14,250","19,635","2,578",98,"49,112","39,574","40,270","62,625","142,469",736,736
50104,PO,BO1,Ver. Basisond. te Ureterp,2015,50104-2015,"818,138","182,322","99,201","58,129","1,155,122",,,,,"42,378","42,378",,"5,197","12,477","21,532","2,434","1,418","55,058","49,113",,"51,775","138,325","1,575","1,575"
50104,PO,BO1,Ver. Basisond. te Ureterp,2016,50104-2016,"800,058","132,485","90,515","24,222","1,072,040",,,,,"50,723","50,723",,"4,389","11,729","21,799","4,400",53,"57,370","46,595",,"61,815","159,968","1,622","1,622"
50129,PO,BO4,Stichting Essentius,2012,50129-2012,"5,627,203","750,638","729,867","225,602","7,093,133",,,,,"259,032","259,032","24,220","51,111","160,714","125,500","15,477","2,118","499,467","100,485","371,730","194,161","666,376","7,314","7,314"
50129,PO,BO4,Stichting Essentius,2013,50129-2013,"5,045,838","908,804","750,751","263,497","6,905,857",,,,,"238,422","238,422","17,535","36,487","169,731","127,004","10,080","5,305","486,742","117,970","362,574","214,211","694,755","5,500","5,500"
50129,PO,BO4,Stichting Essentius,2014,50129-2014,"4,907,532","782,077","712,702","242,864","6,803,818",,,,,"225,443","225,443","18,558","37,640","137,978","114,199","9,806","1,791","440,572","118,647","356,196","201,578","676,421","5,600","5,600"
50129,PO,BO4,Stichting Essentius,2015,50129-2015,"4,945,430","773,965","611,281","271,243","6,857,942",,,,,"237,024","237,024","19,711","47,372","132,376","119,103","9,248","3,584","577,694","119,152","354,629","216,708","690,489","6,230","6,230"
50129,PO,BO4,Stichting Essentius,2016,50129-2016,"5,195,545","748,104","599,914","197,542","7,059,564",,,,,"294,492","294,492","12,952","39,137","123,341","114,443","11,331","19,497","641,072","202,190","228,379","213,748","749,606","5,889","5,889"
50143,PO,SPEC,Stichting Saltho-onderwijs,2012,50143-2012,"9,435,183","2,011,974","1,313,244","-234,070","12,701,799",,,,,"345,698","345,698","180,129","88,194","290,354","241,103","19,593","1,185","830,073","942,250","627,334","213,445","1,783,029","14,000","15,500"
50143,PO,SPEC,Stichting Saltho-onderwijs,2013,50143-2013,"9,545,547","2,109,213","1,491,897","929,250","14,507,717",,,,,"292,133","310,443","232,004","105,232","267,829","260,651","44,204","5,051","1,049,598","1,067,691","583,024","255,699","1,906,414","7,000","8,500"
50143,PO,SPEC,Stichting Saltho-onderwijs,2014,50143-2014,"8,968,425","2,192,484","1,386,212","1,045,096","14,208,350",,,,,"292,045","292,045","243,525","109,684","255,375","243,637","27,758","1,266","1,158,525","939,006","618,394","133,846","1,691,246","7,000","8,500"
50143,PO,SPEC,Stichting Saltho-onderwijs,2015,50143-2015,"8,771,043","2,150,831","1,164,536","803,390","13,663,832",,,,,"281,075","281,075","242,696","105,796","254,032","243,055","41,917","1,874","1,485,161","843,100","189,038","67,339","1,494,092","7,000","8,500"
50143,PO,SPEC,Stichting Saltho-onderwijs,2016,50143-2016,"7,749,011","1,903,297","962,060","1,757,575","12,778,712",,,,,"281,305","281,305","210,745","117,591","242,100","246,699","4,894","14,453","1,125,628","511,713","163,557","83,564","1,117,289","7,000","8,500"
50195,PO,BO3,Stichting voor P.C.B.O. Meppel,2012,50195-2012,"3,945,448","855,163","543,744",,"5,306,655",,,,,"139,315","139,315","20,590","115,217","144,109","124,151","15,898","12,396","462,865","61,308","247,643","163,940","472,891","3,781","3,781"
50195,PO,BO3,Stichting voor P.C.B.O. Meppel,2013,50195-2013,"3,965,434","853,249","585,604","79,767","5,468,963",,,,,"174,006","174,006","11,849","79,236","134,718","196,042","4,246","4,678","461,273","59,960","242,460","260,154","562,574","4,658","4,658"
50195,PO,BO3,Stichting voor P.C.B.O. Meppel,2014,50195-2014,"4,125,450","991,540","595,326","115,899","5,779,522",,,,,"199,910","199,910",,"94,995","158,116","164,700","4,972","10,635","463,922","64,341","249,341","248,965","562,647","5,910","5,910"
50195,PO,BO3,Stichting voor P.C.B.O. Meppel,2015,50195-2015,"4,377,605","596,156","532,892","142,528","5,971,876",,,,,"226,332","226,332","10,172","129,158","196,462","165,265","4,805","8,463","574,556","70,284","263,538","207,637","541,459","6,050","6,050"
50195,PO,BO3,Stichting voor P.C.B.O. Meppel,2016,50195-2016,"4,545,116","643,751","518,451","62,901","6,073,899",,,,,"247,480","247,480","57,132","97,525","124,056","181,533","5,118","3,897","529,492","78,739","280,543","268,393","627,675","6,292","6,292"
50299,PO,BO1,Stg. Onderw. Geref. Grondslag,2012,50299-2012,"489,635","62,761","65,383","10,295","656,972",,,,,"26,781","26,781",,"14,740","13,573","19,156","2,217",,"49,686","29,651","34,504","37,820","101,975","1,886","1,886"
50299,PO,BO1,Stg. Onderw. Geref. Grondslag,2013,50299-2013,"500,052","62,564","68,621","8,016","647,757",,,,,"19,189","19,189",,"4,609","15,798","15,293","1,822","5,392","50,914","62,750","29,948","7,073","99,771","4,296","4,296"
50299,PO,BO1,Stg. Onderw. Geref. Grondslag,2014,50299-2014,"491,315","64,075","67,487","6,924","632,825",,,,,"19,922","19,922",,"2,953","13,381","17,340","1,547","3,392","52,613","56,620","30,736","7,487","94,843","2,850","2,850"
50299,PO,BO1,Stg. Onderw. Geref. Grondslag,2015,50299-2015,"516,909","67,691","60,129","9,585","695,894",,,,,"20,833","20,833",,"2,389","10,402","18,563","1,841","4,516","82,711","57,931",170,"7,088","99,109","3,569","3,569"
50299,PO,BO1,Stg. Onderw. Geref. Grondslag,2016,50299-2016,"514,694","69,793","57,617","5,876","673,143",,,,,"22,462","22,462",0,"4,648","12,187","18,783","1,942",896,"68,456","24,028",530,"40,840","103,113","2,934","2,934"
50819,PO,BO6,"Meerderweert, Stg. Pr. Onderw.",2012,50819-2012,"10,662,108","2,162,059","1,457,220","350,099","14,132,081",,,,,"491,186","491,186","62,973","71,744","250,605","124,489","18,322","28,867","557,000","349,765","546,537","257,879","1,304,181","22,437","22,437"
50819,PO,BO6,"Meerderweert, Stg. Pr. Onderw.",2013,50819-2013,"10,031,689","1,855,562","1,495,368","347,444","13,284,009",,,,,"372,187","372,187","63,398","71,620","316,117","135,877","24,883","27,605","639,500","337,086","531,402","167,399","1,335,887","21,565","21,565"
50819,PO,BO6,"Meerderweert, Stg. Pr. Onderw.",2014,50819-2014,"9,851,107","2,257,061","1,425,948","336,832","13,544,780",,,,,"359,538","359,538","63,489","59,443","273,578","127,301","24,302","33,278","581,391","319,262","632,746","236,849","1,338,857","18,997","18,997"
50819,PO,BO6,"Meerderweert, Stg. Pr. Onderw.",2015,50819-2015,"9,806,345","1,253,125","1,249,046","409,611","13,179,675",,,,,"347,370","347,370","63,361","76,142","264,885","106,722","26,112","43,030","920,204","350,522",,"273,453","1,309,582","21,647","21,647"
50819,PO,BO6,"Meerderweert, Stg. Pr. Onderw.",2016,50819-2016,"9,517,052","1,652,366","1,181,865","455,128","13,222,369",,,,,"374,481","374,481","65,152","105,027","221,388","112,363","27,885","39,239","911,002","359,858","27,150","306,023","1,486,218","32,688","32,688"
50844,PO,BO6,Stg. Prim. Onderw. Achterhoek,2012,50844-2012,"11,739,432","1,566,518","1,539,852","779,277","15,604,479",,,,,"489,544","489,544","83,246","182,693","317,153","299,594","16,029","27,232","1,031,547","248,491","570,879","339,817","1,159,187","8,545","9,166"
50844,PO,BO6,Stg. Prim. Onderw. Achterhoek,2013,50844-2013,"10,693,223","2,234,182","1,583,068","724,186","14,943,826",,,,,"486,165","486,165","166,791","190,323","344,608","273,010","17,507","11,839","1,039,455","233,905","506,142","351,989","1,092,036","8,455","8,455"
50844,PO,BO6,Stg. Prim. Onderw. Achterhoek,2014,50844-2014,"10,515,884","2,334,924","1,509,133","582,966","14,260,526",,,,,"465,859","465,859","168,885","91,731","272,152","247,865","16,762","4,549","870,944","216,255","486,439","447,326","1,150,020","8,504","9,770"
50844,PO,BO6,Stg. Prim. Onderw. Achterhoek,2015,50844-2015,"10,054,026","1,206,969","1,235,597","660,884","13,483,297",,,,,"411,300","411,300","223,482","60,874","297,145","213,028","11,039","75,924","1,112,888","196,276","164,319","391,887","1,102,370","5,971","6,617"
50844,PO,BO6,Stg. Prim. Onderw. Achterhoek,2016,50844-2016,"9,755,132","2,044,822","1,136,410","579,666","12,959,945",,,,,"539,130","539,130","190,079","76,852","251,572","196,717","16,503","14,963","1,036,686","182,580","145,705","361,443","1,044,954","7,079","7,805"
50949,PO,BO4,Stichting TOF Onderwijs,2012,50949-2012,"7,278,804","2,517,820",,,"9,915,291",,,,,"378,350","378,350","7,246","102,561","251,367","252,805","45,228",,"829,207","243,457","228,818","332,579","804,854","4,378","4,378"
50949,PO,BO4,Stichting TOF Onderwijs,2013,50949-2013,"7,035,627","1,374,445","1,058,772",,"9,486,064",,,,,"377,419","377,419","3,606","121,228","259,784","290,977","29,167",,"874,762","267,848","109,392","440,487","817,727","4,445","4,445"
50949,PO,BO4,Stichting TOF Onderwijs,2014,50949-2014,"7,017,111","1,559,806","1,023,720",,"9,399,992",,,,,"366,945","366,945","7,332","127,474","222,739","294,250","23,651",,"845,446","260,680","151,128","418,281","830,089","4,732","4,732"
50949,PO,BO4,Stichting TOF Onderwijs,2015,50949-2015,"6,764,994","1,480,954","851,336","278,882","9,323,940",,,,,"353,651","353,651","4,412","77,248","201,341","266,779","36,526",,"926,865","281,756","254,005","236,671","961,827","4,804","4,804"
50949,PO,BO4,Stichting TOF Onderwijs,2016,50949-2016,"6,369,370","1,376,400","758,490","748,620","9,268,550",,,,,"340,830","340,830","7,240","87,750","193,430","276,390","32,250",,"937,060","288,720","258,340","250,080","986,310","5,020","5,020"
50988,PO,BO1,Ver Chr BO op Ref GRSL,2012,50988-2012,"873,121","184,264","114,971","41,071","1,233,632",,,,,"46,243","46,243",,"2,751","18,243","33,533","5,817","2,098","78,942","49,526","52,039","16,114","117,679",,
50988,PO,BO1,Ver Chr BO op Ref GRSL,2013,50988-2013,"816,757","156,649","113,695","42,297","1,167,068",,,,,"45,592","45,592",,"3,337","19,904","28,032","2,356","3,466","82,095","37,265","59,559","16,905","113,729","2,378","2,378"
50988,PO,BO1,Ver Chr BO op Ref GRSL,2014,50988-2014,"830,893","159,231","113,864",,"1,106,946",,,,,"41,388","41,388",,"6,411","18,888","27,720","2,743","14,582","100,344","39,088","65,115","16,732","120,935","1,210","1,210"
50988,PO,BO1,Ver Chr BO op Ref GRSL,2015,50988-2015,"820,940","161,250","95,479","4,619","1,108,674",,,,,"48,024","48,024",0,"11,485","16,651","31,653","3,249","1,008","258,046","36,098","1,745","18,021","117,572","3,485","3,485"
50988,PO,BO1,Ver Chr BO op Ref GRSL,2016,50988-2016,"912,044","177,317","100,416",0,"1,174,341",,,,,"44,387","44,387",0,"2,662","16,089","27,189","2,500","1,047","162,487","36,954",511,"16,121","124,114","2,934","2,934"
52131,PO,BO3,Scholensticht. Pastoor AriÔns,2012,52131-2012,"3,727,269","733,609","465,278","50,016","4,845,373",,,,,"110,287","110,287","-2,451","42,679","89,438","69,618","9,162","12,410","270,856","215,880","158,883","204,340","579,103","6,455","6,455"
52131,PO,BO3,Scholensticht. Pastoor AriÔns,2013,52131-2013,"3,625,833","782,860","518,540","58,706","4,911,133",,,,,"107,623","107,623",,"35,448","107,130","72,091","9,990","17,418","292,077","224,155","156,339","248,439","628,933","6,455","6,455"
52131,PO,BO3,Scholensticht. Pastoor AriÔns,2014,52131-2014,"3,550,055","870,679","495,319","66,297","4,980,533",,,,,"108,011","108,011",,"53,851","84,158","110,233","9,855","12,726","320,823","214,139","178,834","213,550","606,523","6,758","6,758"
52131,PO,BO3,Scholensticht. Pastoor AriÔns,2015,52131-2015,"3,634,006","494,846","432,575","56,424","4,912,075",,,,,"134,850","134,850",,"59,765","76,810","124,166","11,256","16,028","368,025","197,586","177,612","266,299","641,497","11,044","11,044"
52131,PO,BO3,Scholensticht. Pastoor AriÔns,2016,52131-2016,"3,696,552","515,167","418,868","47,751","4,960,224",,,,,"152,579","152,579",,"36,732","82,607","131,138","10,649","13,602","424,728","192,505",,"198,427","605,182","8,706","8,706"
52274,PO,BO5,SCPO Noordoostpolder,2012,52274-2012,"6,620,737","1,371,783","898,860",,"9,032,918",,,,,"241,388","241,388","80,841","23,604","126,581","217,855","21,395","8,227","805,149","340,495","340,047","195,234","875,776","16,000","16,000"
52274,PO,BO5,SCPO Noordoostpolder,2013,52274-2013,"6,580,240","1,373,995","921,953",,"9,157,643",,,,,"246,579","246,579","84,255","33,079","166,069","237,441","22,258","8,550","858,144","700,851","342,061","188,783","1,231,695","15,600","15,600"
52274,PO,BO5,SCPO Noordoostpolder,2014,52274-2014,"6,553,867","1,525,965","928,028",,"9,231,500",,,,,"265,596","265,596","92,697","23,001","155,146","235,205","23,029","10,051","699,344","861,297","337,469","184,822","1,383,588","15,674","15,674"
52274,PO,BO5,SCPO Noordoostpolder,2015,52274-2015,"6,450,612","1,442,643","804,322","106,203","8,946,351",,,,,"262,481","262,481","102,234","35,797","123,012","244,668","16,167","15,075","1,053,395","433,536",,"282,630","998,867","13,250","13,250"
52274,PO,BO5,SCPO Noordoostpolder,2016,52274-2016,"6,379,470","1,034,145","749,848","122,055","8,650,073",,,,,"247,752","247,752","104,200","54,128","139,814","248,679","19,265","10,271","961,222","465,064",,"349,691","1,117,028","11,800","11,800"
52340,PO,BO1,Stg. Kathol. Onderw. Babberich,2012,52340-2012,"541,784","69,739","69,994","7,549","666,167",,,,,"22,780","22,780",,"3,767","11,976","18,251","1,425","1,167","49,587","12,542","28,049","14,713","55,304","1,513","1,513"
52340,PO,BO1,Stg. Kathol. Onderw. Babberich,2013,52340-2013,"518,712","103,698","75,511","38,554","740,863",,,,,"24,908","24,908",,"20,589","12,408","18,327","1,153","1,886","54,363","13,075","28,851","16,976","58,902","1,561","1,561"
52340,PO,BO1,Stg. Kathol. Onderw. Babberich,2014,52340-2014,"520,909","115,292","74,183","54,273","700,705",,,,,"25,655","25,655","44,634","19,448",,,"1,192",,"70,274","13,191","29,132","16,669","58,992","1,924","1,924"
52340,PO,BO1,Stg. Kathol. Onderw. Babberich,2015,52340-2015,"558,611","118,376","69,744","17,241","727,920",,,,,"26,179","26,179","44,736","18,028",,,"1,228","1,114","70,106","13,391","30,780","15,625","59,796","2,239","2,239"
52340,PO,BO1,Stg. Kathol. Onderw. Babberich,2016,52340-2016,"531,546","74,592","63,320","40,980","690,407",,,,,"24,615","24,615","45,672","18,042",,,"1,247",,"78,061","12,798","24,817","15,453","53,068","1,567","1,567"
53015,PO,BO4,Vereniging Rehoboth,2012,53015-2012,"5,551,848","1,057,787","699,290",,"7,234,239",,,,,"275,216","275,216","10,979","80,237","100,247","31,215","19,814","13,793","389,840","166,414","314,051","162,606","643,071","7,260","7,260"
53015,PO,BO4,Vereniging Rehoboth,2013,53015-2013,"5,531,429","1,042,231","767,790",,"7,313,637",,,,,"277,970","277,970","32,192","133,717","123,352","32,668","16,927","10,473","496,325","159,029","314,171","234,734","707,934","7,442","7,442"
53015,PO,BO4,Vereniging Rehoboth,2014,53015-2014,"5,722,332","1,261,019","787,357",,"7,593,403",,,,,"271,458","271,458","39,699","91,063","105,599","30,276","18,140","10,132","420,105","178,946","372,714","232,370","784,031","7,949","7,949"
53015,PO,BO4,Vereniging Rehoboth,2015,53015-2015,"6,087,780","1,184,205",,,"8,086,495",,,,,"259,456","259,456","38,330","135,975","106,983","34,655","15,500","12,829","489,068","214,471",,"244,100","816,528","9,318","9,318"
53015,PO,BO4,Vereniging Rehoboth,2016,53015-2016,"6,719,221","1,075,881","737,612",,"8,705,099",,,,,"263,999","263,999","6,813","133,762","124,024","28,227","17,068","27,187","473,331","231,111",,"278,608","927,024","11,178","11,178"
53197,PO,BO1,Stichting De Hoeksteen,2012,53197-2012,"1,124,122","242,658","153,502",,"1,498,256",,,,,"55,757","55,757",,"-1,317","14,357","39,208","4,183","4,561","80,992","44,507","51,556","47,164","143,227","4,022","4,022"
53197,PO,BO1,Stichting De Hoeksteen,2013,53197-2013,"1,182,648","217,414","169,808",,"1,558,593",,,,,"66,948","66,948",,"9,490","14,894","37,338","3,504","2,859","88,085","57,810","59,507","43,920","161,237","5,905","5,905"
53197,PO,BO1,Stichting De Hoeksteen,2014,53197-2014,"1,170,593","291,190","169,852",,"1,622,073",,,,,"73,394","73,394",,"9,672","17,953","37,887","3,281","4,481","93,274","52,859","84,159","33,562","170,580","4,089","4,089"
53197,PO,BO1,Stichting De Hoeksteen,2015,53197-2015,"1,612,516",,,,"1,612,931",,,,,"77,245","77,245",,"7,604","16,077","38,332","5,724","2,780","105,517","45,655","119,823","39,171","204,649","4,090","4,090"
53197,PO,BO1,Stichting De Hoeksteen,2016,53197-2016,"1,690,769",,,,"1,687,409",,,,,"85,291","85,291",,"20,983","15,730","36,485","2,118",312,"110,628","39,979","106,621","43,860","190,460","4,840","4,840"
53210,PO,BO1,Stg. R.K. Onderwijs Naarden,2012,53210-2012,"1,052,372","222,271","142,189",,"1,403,734",,,,,"43,216","43,216",,"4,993","28,967","51,334","4,005","6,658","95,957","41,103","44,372","7,766","118,241",,
53210,PO,BO1,Stg. R.K. Onderwijs Naarden,2013,53210-2013,"1,101,232","204,857","155,844",,"1,439,211",,,,,"47,911","47,911","1,989","7,802","27,309","46,807","3,585","1,734","89,226","45,369","54,446","15,837","140,652",,
53210,PO,BO1,Stg. R.K. Onderwijs Naarden,2014,53210-2014,"1,097,974","265,176","154,935",77,"1,460,142",,,,,"55,794","55,794",315,"5,112","25,807","45,049","4,046","4,843","110,172","38,599","44,671","19,152","102,422",,
53210,PO,BO1,Stg. R.K. Onderwijs Naarden,2015,53210-2015,"1,188,951","274,938","143,527","3,045","1,576,928",,,,,,"43,509","1,380","8,959","23,402","46,146","4,056","2,647","122,397","48,013","60,070","11,525","119,608","3,628","3,628"
53210,PO,BO1,Stg. R.K. Onderwijs Naarden,2016,53210-2016,"1,297,501","287,095","152,211",,"1,571,865",,,,,,"43,710","2,552","9,353","28,051","44,565","3,958","2,537","126,823","42,411","73,077","13,202","128,690","2,247","2,247"
53262,PO,BO1,Ver. Schol. m.d. Bijb. te Veen,2012,53262-2012,"705,556","162,324","91,055","21,227","981,951",,,,,"45,183","45,183",11,"9,438","14,262","4,122","4,871",486,"41,190","76,808",730,"59,685","137,223","2,410","2,410"
53262,PO,BO1,Ver. Schol. m.d. Bijb. te Veen,2013,53262-2013,"696,520","135,236","98,955","6,355","876,345",,,,,"55,703","55,703",11,"3,240","17,452","3,388","2,592","1,348","38,031","67,118","48,812","16,109","132,039","2,378","2,378"
53262,PO,BO1,Ver. Schol. m.d. Bijb. te Veen,2014,53262-2014,"667,204","131,263","91,988","6,715","881,707",,,,,"50,112","50,112",11,"2,415","11,701","4,623","1,369","3,364","23,483","92,204","3,163","85,837","181,204","2,426","2,426"
53262,PO,BO1,Ver. Schol. m.d. Bijb. te Veen,2015,53262-2015,"706,006","144,776","80,947","29,718","996,629",,,,,"50,577","50,577",11,"3,636","16,261","6,807","1,109","3,253","49,077","63,406","2,019","11,785","138,334","3,085","3,085"
53262,PO,BO1,Ver. Schol. m.d. Bijb. te Veen,2016,53262-2016,"843,606","152,492","81,318","140,587","1,181,466",,,,,"51,188","51,188",11,"5,208","13,613","7,642",755,"3,527","52,756","48,595","1,254","41,028","166,316","2,329","2,329"
53406,PO,BO1,Stg. Onderw. St. Willibrordus,2012,53406-2012,"894,161","180,039","123,123","20,210","1,158,486",,,,,"57,959","57,959",,"9,731","15,516","28,400","2,605","129,247","200,499","38,703","57,175","58,278","154,156","1,733","1,733"
53406,PO,BO1,Stg. Onderw. St. Willibrordus,2013,53406-2013,"845,471","168,935","125,250","15,184","1,125,922",,,,,"48,909","48,909",,"9,261","21,702","28,498","1,397","10,706","86,564","38,376","58,556","19,614","116,546","1,792","1,792"
53406,PO,BO1,Stg. Onderw. St. Willibrordus,2014,53406-2014,"826,213","189,836","118,019","25,223","1,141,805",,,,,"45,461","45,461",,"12,562","15,424","28,651","1,646","2,795","71,078","38,583","57,618","29,340","125,541","3,146","3,146"
53406,PO,BO1,Stg. Onderw. St. Willibrordus,2015,53406-2015,"784,828","176,186","96,456","24,956","1,096,753",,,,,"43,888","43,888",,"7,268","17,858","29,266","1,328",770,"66,490","22,457","35,181","11,073","85,700","2,408","2,408"
53406,PO,BO1,Stg. Onderw. St. Willibrordus,2016,53406-2016,"798,856","104,165","93,167",,"1,049,908",,,,,"43,524","43,524",,"4,503","18,925","29,548","2,990","1,045","69,658","34,764",,"48,402","131,430","5,929","5,929"
53444,PO,BO1,Stg. Kath. Onderw. Bussum e.o.,2012,53444-2012,"919,374","198,785","126,973",,"1,237,013",,,,,"34,399","34,399",,"6,706","19,075","37,408","2,209","5,726","87,111","43,049","38,153","33,148","114,350","3,000","3,000"
53444,PO,BO1,Stg. Kath. Onderw. Bussum e.o.,2013,53444-2013,"906,563","200,859","132,594",,"1,228,488",,,,,"31,784","31,784",,"3,027","23,013","35,760","1,085","2,466","81,338","30,283","34,967","27,646","92,896","3,192","3,192"
53444,PO,BO1,Stg. Kath. Onderw. Bussum e.o.,2014,53444-2014,"917,931","219,190","133,925","2,078","1,236,801",,,,,"29,610","29,610",,"3,463","14,574","37,100","2,906","1,211","67,854","32,795","35,690","19,447","87,932","4,322","4,322"
53444,PO,BO1,Stg. Kath. Onderw. Bussum e.o.,2015,53444-2015,"1,270,129",,,,"1,244,395",,,,,"32,676","32,676",,"7,043","15,414","36,535","5,425","5,894","86,298","33,378","33,341","18,576","85,295","3,316","3,316"
53444,PO,BO1,Stg. Kath. Onderw. Bussum e.o.,2016,53444-2016,"1,263,553",,,,"1,253,653",,,,,"33,973","33,973",,"11,735","17,759","36,973","2,368",806,"97,141","32,222","40,393","15,768","88,383","2,814","2,814"
53730,PO,BO1,Stg. Best. RK Sch. Schalkhaar,2012,53730-2012,"1,408,281","267,022","181,724",,"1,819,802",,,,,"72,493","72,493",771,"10,164","22,973","51,350","2,309",381,"87,949","60,624","42,023","87,222","189,869",,
53730,PO,BO1,Stg. Best. RK Sch. Schalkhaar,2013,53730-2013,"1,168,300","243,693","171,980",221,"1,595,129",,,,,"74,738","74,738",642,"9,215","30,622","38,934","2,834","1,569","83,817","55,692","45,201","68,439","169,332",,
53730,PO,BO1,Stg. Best. RK Sch. Schalkhaar,2014,53730-2014,"1,207,756","279,958","171,276",,"1,636,861",,,,,"74,929","74,929",372,"9,262","26,797","14,812","2,317","1,938","59,498","62,025","36,278","87,757","186,059",736,736
53730,PO,BO1,Stg. Best. RK Sch. Schalkhaar,2015,53730-2015,"1,325,739","297,350","161,198",,"1,721,340",,,,,"74,368","74,368",,"13,867","19,413","18,275","2,296",361,"124,709","69,549",,"86,918","189,226","1,575","1,575"
53730,PO,BO1,Stg. Best. RK Sch. Schalkhaar,2016,53730-2016,"1,312,446","234,872","150,443",,"1,712,081",,,,,"75,513","75,513",,"5,601","20,704","17,968","2,804",615,"79,242","62,501",,"66,587","164,381","1,622","1,622"
53860,PO,BO3,Stg. KOC/KBS Bisschop Bekkers,2012,53860-2012,"1,286,425","297,310","176,663","44,865","1,863,120",,,,,"85,222","85,222",,"24,803","36,919","61,239","3,041","2,147","128,148","102,201","72,115","102,727","277,044",,
53860,PO,BO3,Stg. KOC/KBS Bisschop Bekkers,2013,53860-2013,"1,303,641","283,984","191,214","96,266","1,874,928",,,,,"93,608","93,608",,"25,811","45,832","61,985","4,182","4,073","141,883","89,477","97,447","100,027","286,951",,
53860,PO,BO3,Stg. KOC/KBS Bisschop Bekkers,2014,53860-2014,"1,219,615","296,029","184,764","236,294","1,978,345",,,,,"101,479","101,479","6,073","10,014","43,617","62,581","3,761","4,357","239,982","94,301","94,796","86,183","275,281","1,346","1,347"
53860,PO,BO3,Stg. KOC/KBS Bisschop Bekkers,2015,53860-2015,"1,466,940","339,851","175,785","164,793","2,213,387",,,,,"108,801","108,801",424,"11,348","61,031","80,098","3,660","7,221","259,841","102,023",,"120,957","356,593","2,185","3,153"
53860,PO,BO3,Stg. KOC/KBS Bisschop Bekkers,2016,53860-2016,"1,622,205","366,639","182,611","203,663","2,394,870",,,,,"125,664","125,664",212,"13,353","66,783","82,794","3,075","8,238","245,293","116,011",,"139,509","351,147","2,251","2,251"
54679,PO,SPEC,Stichting Kentalis Onderwijs,2012,54679-2012,"50,891,372","8,713,303","7,211,547","3,753,596","70,633,563",,,,,"2,296,830","2,296,830","339,408","340,565","857,292","1,007,185","156,480","1,243,230","4,711,009","10,672,726","1,505,248","833,468","13,011,442",,
54679,PO,SPEC,Stichting Kentalis Onderwijs,2013,54679-2013,"53,599,775","6,288,835","7,782,579","2,991,043","72,002,356",,,,,"2,117,172","2,117,172","312,445","323,027","865,775","1,024,599","131,179","242,684","3,553,351","10,426,199","1,476,396","1,196,702","13,099,297",,
54679,PO,SPEC,Stichting Kentalis Onderwijs,2014,54679-2014,"57,094,650","7,387,924","8,173,577","7,908,539","82,326,054",,,,,"3,082,511","3,082,511","247,133","309,775","834,230","1,182,978","132,627","283,030","3,791,019","13,245,823","2,530,304","1,533,390","17,309,517",,
54679,PO,SPEC,Stichting Kentalis Onderwijs,2015,54679-2015,"63,977,966","8,324,385","7,890,943","11,626,361","93,388,667",,,,,"2,333,646","2,333,646","202,684","1,022,085","768,643","1,233,304","139,257","66,731","3,487,833","17,334,741","1,922,467","1,274,452","20,531,660","34,950","79,060"
