BEVOEGD_GEZAGNUMMER,JAAR,key,BEVOEGD_GEZAGNAAM,POSTCODE_BEVOEGD_GEZAG,EENPITTER,AANTAL_LEERLINGEN,CATEGORIE_BESTUUROMVANG,AANTAL_GEWICHTLEERLINGEN,GEMIDDELD_LEERLINGGEWICHT,AANDEEL_APCG_LEERLINGEN,AANDEEL_LWOO_LEERLINGEN,AANTAL_VOLTIJDLEERLINGEN,AANTAL_DEELTIJDLEERLINGEN,AANTAL_LEERLINGEN_VBO_GROEN,AANTAL_BOL_LEERLINGEN,AANTAL_BOL_DEELTIJDLEERLINGEN,AANTAL_BBL_LEERLINGEN,AANDEEL_LEERLINGEN_RANDSTAD,OMVANG_FORMATIE_TOTAAL,OMVANG_FORMATIE_MANAGER,OMVANG_FORMATIE_OP,OMVANG_FORMATIE_LIO,OMVANG_FORMATIE_OOP_OBP,OMVANG_FORMATIE_ONBEKEND,LEERLING_LERAAR_RATIO,GEWOGEN_DEELNEMER_LERAAR_RATIO,OMVANG_FORMATIE_OP_LA,OMVANG_FORMATIE_OP_LB,OMVANG_FORMATIE_OP_LC,OMVANG_FORMATIE_OP_LD,OMVANG_FORMATIE_OP_LE,OMVANG_FORMATIE_OP_OVERIG,AANDEEL_FORMATIE_OP_LA,AANDEEL_FORMATIE_OP_LB,AANDEEL_FORMATIE_OP_LC,AANDEEL_FORMATIE_OP_LD,AANDEEL_FORMATIE_OP_LE,AANDEEL_FORMATIE_OP_OVERIG,STREEFPERCENTAGE_FORMATIE_OP_LA,STREEFPERCENTAGE_FORMATIE_OP_LB,STREEFPERCENTAGE_FORMATIE_OP_LC,STREEFPERCENTAGE_FORMATIE_OP_LD,STREEFPERCENTAGE_FORMATIE_OP_LE,STREEFPERCENTAGE_FORMATIE_OP_OVERIG,OMVANG_FORMATIE_OP_BRUTSAL,LOONSOM_OP_BRUTSAL,GEMIDDELDE_LOONSOM_OP_BRUTSAL,Solvabiliteit I(%),Solvabiliteit II(%),Rentabiliteit(%),Liquiditeit (current ratio)(%),Liquiditeit (quick ratio)(%),Weerstandsvermogen exclusief materiÔle vaste activa(%),Weerstandsvermogen(%),Personeelslasten / rijksbijdragen(%),Personeelslasten / totaal baten plus financiÔle baten(%),Personeelslasten / totaal lasten plus financiÔle lasten(%),Voorzieningen / totaal baten plus financiÔle baten(%),Rijksbijdragen / totaal baten plus financiÔle baten(%),Overige overheidsbijdragen en -subsidies / totaal baten plus financiÔle baten(%),Huisvestingsratio(%),Kapitalisatiefactor(%),Algemene reserve / totaal baten plus financiÔle baten,Investeringen inventaris en apparatuur / totaal baten plus financiÔle baten(%),Netto werkkapitaal(%),Aantal instellingen,Variatie in LB
40974,2012,40974-2012,Stichting Primair Onderwijs WIJ de Venen,2402,0,3386,3,3450.2,1,0,0,0,0,0,0,0,0,,208.6,25.8,160.7,0,22.1,0,21.1,,120.9,39.7,0,0,0,0,75.3,24.7,0,0,0,0,,,,,,,133.53,411622.61,3082.67,0.57,0.74,0,2.63,2.63,0.12,0.25,0.88,0.83,0.83,0.07,0.94,0.01,0.06,0.43,0.17,0.01,0.18,16,2.122645755
40974,2013,40974-2013,Stichting Primair Onderwijs WIJ de Venen,2402,0,3321,3,3375.9,1,0,0,0,0,0,0,0,0,,212.4,26.4,163.6,0,22.3,0,20.3,,125.2,38.4,0,0,0,0,76.5,23.5,0,0,0,0,,,,,,,163.64,512548.5,3132.12,0.64,0.8,0.05,3.54,3.54,0.17,0.29,0.84,0.79,0.83,0.07,0.94,0.01,0.06,0.45,0.21,0.01,0.23,16,1.779091528
40974,2014,40974-2014,Stichting Primair Onderwijs WIJ de Venen,2402,0,3170,3,3232.1,1,0,0,0,0,0,0,0,0,,207.4,22,161.5,0,24,0,19.6,,119,42.5,0,0,0,0,73.7,26.3,0,0,0,0,58,40,2,0,0,0,161.47,513543.87,3180.42,0.62,0.78,-0.01,3.38,3.38,0.18,0.29,0.89,0.84,0.84,0.08,0.95,0.01,0.06,0.48,0.22,0,0.25,16,1.62311429
40974,2015,40974-2015,Stichting Primair Onderwijs WIJ de Venen,2402,0,3104,3,3164.3,1,0,0,0,0,0,0,0,0,,202.8,19.6,158.1,0,25,0,19.6,,116.8,41.3,0,0,0,0,73.9,26.1,0,0,0,0,,,,,,,158.11,509702.8,3223.82,0.61,0.8,0.01,3.96,3.96,0.2,0.3,0.86,0.81,0.82,0.1,0.95,0.02,0.07,0.49,0.23,0,0.28,16,1.552149048
40974,2016,40974-2016,Stichting Primair Onderwijs WIJ de Venen,2402,0,3050,3,3100.1,1,0,0,0,0,0,0,0,0,,202.4,17.1,159.6,0,25.7,0,19.1,,115.7,42.8,0,0,0,1,72.5,26.8,0,0,0,0.6,,,,,,,159.57,531547.9,3331.11,0.58,0.75,0.01,3.18,3.18,0.2,0.29,0.85,0.81,0.81,0.09,0.95,0.02,0.07,0.5,0.22,0,0.27,16,1.410067965
40980,2012,40980-2012,Stichting v. Alg. Bijz. Basis Onderwijs,4624,0,1480,2,1674.4,1.1,0,0,0,0,0,0,0,0,,91.5,10.6,75.9,0,5,0,19.5,,63.5,12.4,0,0,0,0,83.7,16.3,0,0,0,0,,,,,,,36.25,104523.71,2883.66,0.69,0.79,-0.02,3.21,3.21,0.18,0.33,0.89,0.84,0.81,0.05,0.95,0.01,0.06,0.48,0.26,0,0.22,6,1.204021041
40980,2013,40980-2013,Stichting v. Alg. Bijz. Basis Onderwijs,4624,0,1405,2,1590.7,1.1,0,0,0,0,0,0,0,0,,88.5,9.4,74.3,0,4.8,0,18.9,,59.3,14.9,0,0,0,0,79.9,20.1,0,0,0,0,,,,,,,74.27,233450.09,3143.45,0.61,0.68,-0.11,1.86,1.86,0.07,0.21,0.93,0.88,0.8,0.03,0.95,0.01,0.09,0.35,0.15,0.01,0.09,6,1.619876539
40980,2014,40980-2014,Stichting v. Alg. Bijz. Basis Onderwijs,4624,0,1378,2,1553.8,1.1,0,0,0,0,0,0,0,0,,84.8,4,74.4,0,6.4,0,18.5,,43.4,31,0,0,0,0,58.4,41.6,0,0,0,0,58,40,2,0,0,0,74.35,242680.7,3264.03,0.51,0.65,-0.05,1.74,1.74,0.04,0.17,0.89,0.85,0.8,0.05,0.95,0.01,0.08,0.33,0.11,0,0.08,6,3.194839589
40980,2015,40980-2015,Stichting v. Alg. Bijz. Basis Onderwijs,4624,0,1382,2,1536.2,1.1,0,0,0,0,0,0,0,0,,74.6,4.6,65.2,0,4.7,0,21.2,,36.6,28.6,0,0,0,0,56.1,43.9,0,0,0,0,,,,,,,65.22,218822.49,3355.34,0.57,0.73,0.02,2.43,2.43,0.07,0.19,0.83,0.79,0.81,0.05,0.96,0.01,0.09,0.33,0.19,0,0.12,6,3.18585415
40980,2016,40980-2016,Stichting v. Alg. Bijz. Basis Onderwijs,4624,0,1335,2,1465.8,1.1,0,0,0,0,0,0,0,0,,74,4.6,64.6,0,4.8,0,20.7,,34.5,30.1,0,0,0,0,53.4,46.6,0,0,0,0,,,,,,,64.58,226933.71,3513.96,0.62,0.75,0.06,2.93,2.93,0.14,0.24,0.81,0.77,0.82,0.05,0.95,0.01,0.07,0.38,0.24,0.01,0.18,6,3.129004101
40982,2012,40982-2012,"Stichting Katholiek Onderwijs De Beerzen, Oirschot/Spoordonk",5688,0,1366,2,1403.2,1,0,0,0,0,0,0,0,0,,82.8,5.9,73.4,0,3.5,0,18.6,,56.2,17.2,0,0,0,0,76.6,23.4,0,0,0,0,,,,,,,73.4,230145.07,3135.38,0.65,0.78,-0.07,3.46,3.46,0.45,0.56,0.97,0.9,0.83,0.11,0.93,0.02,0.05,0.87,0.13,0.01,0.48,5,1.85148589
40982,2013,40982-2013,"Stichting Katholiek Onderwijs De Beerzen, Oirschot/Spoordonk",5688,0,1333,2,1366.9,1,0,0,0,0,0,0,0,0,,79.4,6.9,68.6,0.5,3.4,0,19.4,,51.6,17,0,0,0,0,75.2,24.8,0,0,0,0,,,,,,,68.62,218769.96,3188.06,0.7,0.86,-0.02,4.69,4.69,0.34,0.53,0.9,0.85,0.82,0.12,0.94,0.02,0.05,0.73,0.14,0.06,0.39,5,1.624807681
40982,2014,40982-2014,"Stichting Katholiek Onderwijs De Beerzen, Oirschot/Spoordonk",5688,0,1271,2,1306.4,1,0,0,0,0,0,0,0,0,,77.1,6.8,67,0,3.3,0,19,,49.2,17.8,0,0,0,0,73.4,26.6,0,0,0,0,58,40,2,0,0,0,67.04,217992.1,3251.74,0.64,0.8,-0.01,3.58,3.58,0.34,0.54,0.93,0.86,0.84,0.13,0.93,0.02,0.05,0.81,0.14,0.02,0.44,5,1.591225942
40982,2015,40982-2015,"Stichting Katholiek Onderwijs De Beerzen, Oirschot/Spoordonk",5688,0,1245,2,1286.1,1,0,0,0,0,0,0,0,0,,72.1,5.5,63.6,0,3,0,19.6,,45,18.6,0,0,0,0,70.7,29.3,0,0,0,0,,,,,,,63.6,209522.98,3294.6,0.66,0.87,-0.05,5.34,5.34,0.28,0.51,0.89,0.86,0.82,0.16,0.96,0.02,0.06,0.71,0.06,0.01,0.43,5,1.258967831
40982,2016,40982-2016,"Stichting Katholiek Onderwijs De Beerzen, Oirschot/Spoordonk",5688,0,1255,2,1305.4,1,0,0,0,0,0,0,0,0,,72.7,5.5,64.2,0,3,0,19.5,,46.1,18.1,0,0,0,0,71.8,28.2,0,0,0,0,,,,,,,64.21,218097.72,3396.88,0.62,0.86,-0.03,4.78,4.78,0.24,0.46,0.87,0.84,0.82,0.18,0.97,0.01,0.06,0.7,0.05,0.03,0.41,5,1.247798061
40987,2012,40987-2012,TRIADE stichting voor Kathol. primair onderwijs,6161,0,2070,2,2210.4,1.1,0,0,0,0,0,0,0,0,,138.7,10.2,121.3,0,7.2,0,17.1,,86.3,34.9,0,0,0,0,71.2,28.8,0,0,0,0,,,,,,,121.26,394087.53,3249.99,0.74,0.76,-0.01,1.68,1.68,0.1,0.35,0.84,0.82,0.8,0.01,0.97,0.01,0.06,0.45,0.3,0.02,0.08,8,3.408785917
40987,2013,40987-2013,TRIADE stichting voor Kathol. primair onderwijs,6161,0,1996,2,2125.9,1.1,0,0,0,0,0,0,0,0,,128,10.2,110.6,0,7.2,0,18,,75.3,35.3,0,0,0,0,68.1,31.9,0,0,0,0,,,,,,,110.64,363511.7,3285.62,0.76,0.78,0.02,2.09,2.09,0.12,0.37,0.82,0.79,0.81,0.01,0.97,0.01,0.06,0.47,0.3,0.02,0.12,8,3.549144766
40987,2014,40987-2014,TRIADE stichting voor Kathol. primair onderwijs,6161,0,1946,2,2080.1,1.1,0,0,0,0,0,0,0,0,,120.9,9.2,103.5,1,7.2,0,18.8,,67.7,35.8,0,0,0,0,65.4,34.6,0,0,0,0,58,40,2,0,0,0,103.53,346386.85,3345.61,0.75,0.76,-0.01,1.7,1.7,0.08,0.39,0.83,0.8,0.79,0.01,0.97,0.01,0.06,0.48,0.31,0.03,0.09,8,3.382914002
40987,2015,40987-2015,TRIADE stichting voor Kathol. primair onderwijs,6161,0,1984,2,2119.3,1.1,0,0,0,0,0,0,0,0,,116.6,8.9,101.2,0,6.5,0,19.6,,63.9,37.4,0,0,0,0,63.1,36.9,0,0,0,0,,,,,,,101.22,343238.42,3390.85,0.75,0.77,0.03,1.72,1.72,0.09,0.41,0.82,0.79,0.81,0.01,0.96,0.01,0.05,0.5,0.3,0.02,0.09,8,3.488527114
40987,2016,40987-2016,TRIADE stichting voor Kathol. primair onderwijs,6161,0,2034,2,2174.7,1.1,0,0,0,0,0,0,0,0,,125.2,9.2,109.5,1.1,5.5,0,18.6,,71.2,38.3,0,0,0,0,65,35,0,0,0,0,,,,,,,109.45,377312.94,3447.35,0.77,0.78,0.05,1.66,1.66,0.08,0.44,0.8,0.77,0.81,0.01,0.96,0.01,0.05,0.54,0.3,0.03,0.08,8,3.84203722
41000,2012,41000-2012,Bisschop M_ller Stichting,8921,0,5716,3,5890.9,1,0,0,0,0,0,0,0,0,,346.2,33.5,274.4,0,38.3,0,20.8,,251,23.4,0,0,0,0,91.5,8.5,0,0,0,0,,,,,,,274.39,847628.43,3089.15,0.68,0.77,0,1.25,1.25,0.05,0.3,0.87,0.82,0.82,0.04,0.94,0.02,0.07,0.33,0.18,0.01,0.03,31,0.96932255
41000,2013,41000-2013,Bisschop M_ller Stichting,8921,0,5804,3,6003.5,1,0,0,0,0,0,0,0,0,,352.7,34.5,278.4,0,39.8,0,20.8,,251.6,26.8,0,0,0,0,90.4,9.6,0,0,0,0,,,,,,,278.42,866373.67,3111.8,0.69,0.78,0.03,2.25,2.25,0.09,0.31,0.85,0.8,0.83,0.04,0.95,0.02,0.07,0.36,0.2,0.01,0.13,31,0.948495481
41000,2014,41000-2014,Bisschop M_ller Stichting,8921,0,5964,3,6165.6,1,0,0,0,0,0,0,0,0,,353.1,30.5,279.7,0,42.9,0,21.3,,241.7,38,0,0,0,0,86.4,13.6,0,0,0,0,58,40,2,0,0,0,279.75,892509.6,3190.42,0.71,0.79,0.02,2.5,2.5,0.11,0.33,0.85,0.81,0.82,0.04,0.95,0.02,0.06,0.38,0.22,0.02,0.15,31,1.318083771
41000,2015,41000-2015,Bisschop M_ller Stichting,8921,0,6056,3,6257,1,0,0,0,0,0,0,0,0,,355.5,30.2,284.9,0,40.4,0,21.3,,239.1,43.6,2.2,0,0,0,83.9,15.3,0.8,0,0,0,,,,,,,284.89,920766.52,3231.97,0.7,0.8,0.01,2.83,2.83,0.13,0.32,0.83,0.8,0.81,0.05,0.96,0.01,0.08,0.39,0.22,0.01,0.18,31,1.349193307
41000,2016,41000-2016,Bisschop M_ller Stichting,8921,0,6130,3,6337,1,0,0,0,0,0,0,0,0,,371,32.7,299,0,39.3,0,20.5,,250.2,48.1,0.7,0,0,0,83.7,16.1,0.2,0,0,0,,,,,,,299,998088.49,3338.06,0.68,0.78,0.02,2.77,2.77,0.15,0.33,0.82,0.79,0.81,0.05,0.97,0.02,0.07,0.43,0.23,0.01,0.2,31,1.346816238
41001,2012,41001-2012,Stg. Prot. Chr. Primair Onderwijs Midden-Brabant,4816,0,1639,2,1871.5,1.1,0,0,0,0,0,0,0,0,,109.8,6.8,95.7,0,7.4,0,17.1,,78.9,16.8,0,0,0,0,82.4,17.6,0,0,0,0,,,,,,,95.66,293969.97,3073.02,0.68,0.8,0.03,2.26,2.26,0.21,0.36,0.85,0.8,0.81,0.06,0.94,0.02,0.06,0.52,0.25,0.01,0.14,7,2.124012376
41001,2013,41001-2013,Stg. Prot. Chr. Primair Onderwijs Midden-Brabant,4816,0,1691,2,1964.9,1.2,0,0,0,0,0,0,0,0,,114.7,7.7,97.7,0,9.3,0,17.3,,74.8,22.9,0,0,0,0,76.6,23.4,0,0,0,0,,,,,,,97.65,301923.69,3091.8,0.67,0.77,0.03,1.65,1.65,0.24,0.37,0.85,0.78,0.8,0.05,0.92,0.03,0.07,0.54,0.27,0.02,0.08,7,3.040128443
41001,2014,41001-2014,Stg. Prot. Chr. Primair Onderwijs Midden-Brabant,4816,0,1801,2,2077,1.2,0,0,0,0,0,0,0,0,,123.4,8.7,104,0,10.7,0,17.3,,81,23,0,0,0,0,77.9,22.1,0,0,0,0,58,40,2,0,0,0,104.04,320913.89,3084.59,0.72,0.81,0.01,2,2,0.24,0.38,0.83,0.77,0.77,0.05,0.93,0.04,0.08,0.52,0.28,0.03,0.1,7,2.762848771
41001,2015,41001-2015,Stg. Prot. Chr. Primair Onderwijs Midden-Brabant,4816,0,1936,2,2224,1.1,0,0,0,0,0,0,0,0,,126.6,7.9,110.8,0,7.9,0,17.5,,83.9,26.9,0,0,0,0,75.7,24.3,0,0,0,0,,,,,,,110.83,344156.12,3105.25,0.75,0.84,0.06,2.63,2.63,0.27,0.4,0.78,0.74,0.78,0.05,0.95,0.02,0.09,0.52,0.28,0.02,0.13,7,2.926805507
41001,2016,41001-2016,Stg. Prot. Chr. Primair Onderwijs Midden-Brabant,4816,0,2048,2,2327.6,1.1,0,0,0,0,0,0,0,0,,147.5,12.8,120.3,0,14.5,0,17,,93,27.3,0,0,0,0,77.3,22.7,0,0,0,0,,,,,,,120.27,382228.67,3178.05,0.74,0.82,0.03,2.41,2.41,0.26,0.4,0.79,0.76,0.78,0.05,0.96,0.01,0.08,0.54,0.28,0.04,0.14,7,2.804418283
41005,2012,41005-2012,Stichting Noventa Onderwijs,9285,0,1978,2,2049.1,1,0,0,0,0,0,0,0,0,,120.9,10.3,101.7,0,9,0,19.5,,85.4,16.3,0,0,0,0,84,16,0,0,0,0,,,,,,,101.69,312808.4,3075.95,0.38,0.43,-0.05,1.33,1.33,-0.17,0.19,0.92,0.86,0.83,0.03,0.95,0.02,0.05,0.33,0.19,0.05,0.04,11,1.064382023
41005,2013,41005-2013,Stichting Noventa Onderwijs,9285,0,1909,2,1971.1,1,0,0,0,0,0,0,0,0,,126.4,10.3,108.6,0,7.5,0,17.6,,89.3,19.3,0,0,0,0,82.2,17.8,0,0,0,0,,,,,,,108.62,328459.19,3023.84,0.42,0.49,0.02,1.54,1.54,-0.14,0.2,0.85,0.8,0.82,0.03,0.94,0.02,0.05,0.3,0.2,0.02,0.05,11,1.091121192
41005,2014,41005-2014,Stichting Noventa Onderwijs,9285,0,1852,2,1910.8,1,0,0,0,0,0,0,0,0,,119.2,9.5,101.5,0,8.3,0,18.3,,83.3,18.2,0,0,0,0,82.1,17.9,0,0,0,0,58,40,2,0,0,0,101.46,313362.49,3088.54,0.38,0.45,-0.02,1.3,1.3,-0.18,0.19,0.9,0.84,0.82,0.04,0.94,0.01,0.04,0.31,0.19,0.03,0.03,11,1.187740406
41005,2015,41005-2015,Stichting Noventa Onderwijs,9285,0,1851,2,1919.1,1,0,0,0,0,0,0,0,0,,117.9,8.6,99,0,10.4,0,18.7,,77.6,21.4,0,0,0,0,78.4,21.6,0,0,0,0,,,,,,,98.96,309093.72,3123.29,0.7,0.81,0,2.01,2.01,0.05,0.38,0.86,0.8,0.8,0.06,0.94,0.01,0.07,0.36,0.19,0.02,0.1,11,1.394534787
41005,2016,41005-2016,Stichting Noventa Onderwijs,9285,0,1786,2,1855.6,1,0,0,0,0,0,0,0,0,,116,8.4,97.3,0,10.3,0,18.4,,74,23.3,0,0,0,0,76.1,23.9,0,0,0,0,,,,,,,97.28,317627.65,3265.19,0.7,0.83,0.01,2.43,2.43,0.07,0.39,0.84,0.8,0.81,0.07,0.95,0.01,0.07,0.38,0.21,0.02,0.13,11,1.214757739
41011,2012,41011-2012,"Stg. Scholengroep GelderVeste, voor christelijk basisonderw.",7251,0,2984,3,3108.5,1,0,0,0,0,0,0,0,0,,195.9,19.5,160,0,9.5,7,18.7,,135.5,24.5,0,0,0,0,84.7,15.3,0,0,0,0,,,,,,,159.97,493442.01,3084.51,0.64,0.74,0,1.34,1.34,0,0.22,0.86,0.84,0.84,0.03,0.98,0,0.06,0.25,0.1,0.01,0.03,16,0.804570279
41011,2013,41011-2013,"Stg. Scholengroep GelderVeste, voor christelijk basisonderw.",7251,0,2826,3,2928,1,0,0,0,0,0,0,0,0,,190.5,14.9,155.6,0,15.1,5,18.2,,127.4,21,7.2,0,0,0,81.9,13.5,4.6,0,0,0,,,,,,,155.59,489114.48,3143.69,0.66,0.76,0.05,1.98,1.98,0.06,0.28,0.82,0.8,0.84,0.04,0.98,0,0.07,0.32,0.15,0.01,0.1,16,1.229091806
41011,2014,41011-2014,"Stg. Scholengroep GelderVeste, voor christelijk basisonderw.",7251,0,2709,3,2796,1,0,0,0,0,0,0,0,0,,188.4,13,150.1,0,20.3,5,18,,120.9,22.7,6.5,0,0,0,80.6,15.1,4.3,0,0,0,58,40,2,0,0,0,150.12,478793.88,3189.3,0.71,0.82,0.04,2.54,2.54,0.09,0.35,0.82,0.81,0.84,0.05,0.98,0,0.08,0.38,0.24,0.02,0.14,16,1.667533108
41011,2015,41011-2015,"Stg. Scholengroep GelderVeste, voor christelijk basisonderw.",7251,0,2686,3,2763.7,1,0,0,0,0,0,0,0,0,,191.4,14,153.2,0,19.3,5,17.5,,122.5,23.3,7.3,0,0,0,80,15.2,4.8,0,0,0,,,,,,,153.18,494425.54,3227.65,0.7,0.79,0,2.02,2.02,0.06,0.34,0.86,0.84,0.84,0.04,0.98,0,0.07,0.36,0.24,0.02,0.1,16,1.66172601
41011,2016,41011-2016,"Stg. Scholengroep GelderVeste, voor christelijk basisonderw.",7251,0,2591,3,2666,1,0,0,0,0,0,0,0,0,,190.2,12.2,145.7,0,27.4,5,17.8,,115.7,21.6,7.9,0,0,0.5,79.4,14.8,5.4,0,0,0.3,,,,,,,145.66,491970.55,3377.47,0.7,0.79,0,1.84,1.84,0.04,0.33,0.84,0.82,0.82,0.04,0.98,0,0.08,0.32,0.25,0.02,0.08,16,1.998332638
41012,2012,41012-2012,Stichting Confessioneel Primair Onderwijs Waterland,1441,0,3843,3,3977.4,1,0,0,0,0,0,0,0,0,,224.4,25.6,183.4,0,15.3,0,21,,157.4,26,0,0,0,0,85.8,14.2,0,0,0,0,,,,,,,183.43,567159.31,3092.05,0.44,0.62,0.04,1.6,1.6,0.03,0.14,0.87,0.81,0.84,0.06,0.94,0.03,0.07,0.29,0.12,0.02,0.07,13,2.839787951
41012,2013,41012-2013,Stichting Confessioneel Primair Onderwijs Waterland,1441,0,3772,3,3887.8,1,0,0,0,0,0,0,0,0,,215.6,25.1,175.3,0,15.2,0,21.5,,143.9,31.4,0,0,0,0,82.1,17.9,0,0,0,0,,,,,,,175.34,549786.87,3135.47,0.55,0.71,0.06,2.28,2.28,0.11,0.22,0.83,0.79,0.84,0.07,0.95,0.03,0.07,0.37,0.21,0.02,0.15,13,2.709162313
41012,2014,41012-2014,Stichting Confessioneel Primair Onderwijs Waterland,1441,0,3641,3,3763.7,1,0,0,0,0,0,0,0,0,,217.7,22.8,179.6,0,15.4,0,20.3,,130.8,48.7,0,0,0,0,72.9,27.1,0,0,0,0,58,40,2,0,0,0,179.55,575439.25,3204.88,0.56,0.72,0.02,2.6,2.6,0.12,0.24,0.87,0.82,0.83,0.07,0.95,0.04,0.07,0.39,0.23,0.02,0.19,13,2.222512191
41012,2015,41012-2015,Stichting Confessioneel Primair Onderwijs Waterland,1441,0,3528,3,3641.1,1,0,0,0,0,0,0,0,0,,206.1,20.5,173,0,12.6,0,20.4,,125,48.1,0,0,0,0,72.2,27.8,0,0,0,0,,,,,,,173.05,568159.46,3283.22,0.59,0.72,0.01,2.37,2.37,0.11,0.25,0.87,0.84,0.85,0.06,0.97,0.01,0.07,0.39,0.23,0.02,0.16,13,2.083332601
41012,2016,41012-2016,Stichting Confessioneel Primair Onderwijs Waterland,1441,0,3445,3,3558.1,1,0,0,0,0,0,0,0,0,,206.6,18.1,176.3,0,12.2,0,19.5,,128.4,47.1,0.9,0,0,0,72.8,26.7,0.5,0,0,0,,,,,,,176.33,592839.67,3362.19,0.63,0.74,0.04,2.57,2.57,0.14,0.28,0.85,0.83,0.86,0.05,0.98,0,0.06,0.41,0.25,0.03,0.18,13,2.241369283
41013,2012,41013-2012,Stichting Algem. Toegankel. Onderwijs 3-Stromenland,6681,0,886,2,924.7,1,0,0,0,0,0,0,0,0,,53.2,5,44.2,0,4,0,20,,38,6.2,0,0,0,0,85.9,14.1,0,0,0,0,,,,,,,21.99,63062.59,2867.56,0.58,0.74,-0.05,1.86,1.86,0.08,0.22,0.92,0.86,0.82,0.06,0.94,0.01,0.08,0.38,0.22,0.03,0.08,3,0.404145188
41013,2013,41013-2013,Stichting Algem. Toegankel. Onderwijs 3-Stromenland,6681,0,847,2,878.2,1,0,0,0,0,0,0,0,0,,52.8,3.8,44,0,5,0,19.3,,38.4,5.6,0,0,0,0,87.3,12.7,0,0,0,0,,,,,,,43.98,134586.35,3060.41,0.64,0.78,0.05,2.81,2.81,0.16,0.27,0.83,0.78,0.82,0.06,0.95,0.01,0.07,0.42,0.23,0,0.16,3,0.321455025
41013,2014,41013-2014,Stichting Algem. Toegankel. Onderwijs 3-Stromenland,6681,0,807,2,832.5,1,0,0,0,0,0,0,0,0,,46.8,3.3,39.5,0,4,0,20.4,,30.3,9.2,0,0,0,0,76.8,23.2,0,0,0,0,58,40,2,0,0,0,39.47,124682.94,3158.54,0.65,0.81,0.02,3.25,3.25,0.2,0.31,0.85,0.82,0.83,0.07,0.97,0.01,0.06,0.47,0.27,0.01,0.2,3,1.250333289
41013,2015,41013-2015,Stichting Algem. Toegankel. Onderwijs 3-Stromenland,6681,0,809,2,830.9,1,0,0,0,0,0,0,0,0,,44,3.2,37.9,0,2.8,0,21.3,,29.4,8.5,0,0,0,0,77.5,22.5,0,0,0,0,,,,,,,37.92,121355.18,3200.68,0.62,0.81,0.02,3.54,3.54,0.23,0.33,0.81,0.79,0.81,0.1,0.98,0,0.08,0.53,0.29,0.01,0.26,3,1.6653328
41013,2016,41013-2016,Stichting Algem. Toegankel. Onderwijs 3-Stromenland,6681,0,839,2,870.8,1,0,0,0,0,0,0,0,0,,45.8,3.3,38.9,0,3.6,0,21.6,,27.9,11,0,0,0,0,71.6,28.4,0,0,0,0,,,,,,,38.89,129604.21,3333.01,0.61,0.82,0.02,3.66,3.66,0.24,0.34,0.79,0.78,0.79,0.11,0.99,0,0.08,0.55,0.3,0.03,0.27,3,1.429452109
41018,2012,41018-2012,"Stichting Fortior,",5912,0,2617,3,2890.6,1.1,0,0,0,0,0,0,0,0,,170.8,9,150,0,11.7,0,17.4,,113.9,35.2,1,0,0,0,75.9,23.5,0.7,0,0,0,,,,,,,150.04,479562.77,3196.13,0.59,0.72,0.02,2.38,2.38,0.13,0.21,0.87,0.82,0.84,0.04,0.95,0.01,0.06,0.35,0.19,0.02,0.14,12,1.76275571
41018,2013,41018-2013,"Stichting Fortior,",5912,0,2545,3,2840.8,1.1,0,0,0,0,0,0,0,0,,161.7,8.4,141.5,0,11.8,0,18,,92.6,47.8,1,0,0,0,65.5,33.8,0.7,0,0,0,,,,,,,141.46,460164.43,3252.88,0.58,0.74,0.02,3.04,3.04,0.15,0.23,0.84,0.8,0.81,0.06,0.95,0.01,0.08,0.39,0.23,0.01,0.21,12,1.835232117
41018,2014,41018-2014,"Stichting Fortior,",5912,0,2439,2,2694.6,1.1,0,0,0,0,0,0,0,0,,154.6,8.7,130.7,0,15.3,0,18.7,,76.9,52.8,1,0,0,0,58.8,40.4,0.8,0,0,0,58,40,2,0,0,0,130.71,435532.39,3331.93,0.5,0.66,-0.02,2.23,2.23,0.11,0.21,0.87,0.85,0.83,0.07,0.98,0.01,0.06,0.42,0.21,0.03,0.18,12,1.79796894
41018,2015,41018-2015,"Stichting Fortior,",5912,0,2521,3,2692.6,1.1,0,0,0,0,0,0,0,0,,151.8,7.6,129,0,15.2,0,19.5,,68.4,60.6,0,0,0,0,53,47,0,0,0,0,,,,,,,129,433536.93,3360.78,0.45,0.66,-0.04,2.06,2.06,0.06,0.17,0.85,0.83,0.8,0.08,0.98,0.01,0.06,0.38,0.17,0.02,0.14,12,2.134574959
41018,2016,41018-2016,"Stichting Fortior,",5912,0,2482,2,2665.3,1.1,0,0,0,0,0,0,0,0,,151.7,7.6,129,0,15.1,0,19.2,,68,61.1,0,0,0,0,52.7,47.3,0,0,0,0,,,,,,,129.05,451354.49,3497.58,0.45,0.65,-0.01,1.58,1.58,0,0.15,0.83,0.82,0.81,0.07,0.98,0.01,0.06,0.3,0.15,0.03,0.07,12,1.973510474
